alerta_id,tipo_alerta,severidad,score_alerta,estado,descripcion,fecha_creacion,fecha_cierre,es_falso_positivo,reglas_disparadas,acciones_recomendadas,analista_asignado
AL0000808,PATRON_SOSPECHOSO,3,0.65,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0008570,2026-02-15T19:31:14Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_21
AL0000809,DISPOSITIVO_COMPROMETIDO,3,0.68,CERRADA,Alerta generada por DISPOSITIVO_COMPROMETIDO en transaccion TX0006699,2026-02-18T19:28:34Z,2026-02-20,false,R4_DISPOSITIVO,monitoreo_reforzado|validar_identidad,analista_03
AL0000810,VELOCIDAD_ANOMALA,3,0.59,EN_INVESTIGACION,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0001710,2026-02-21T03:51:02Z,,false,R2_VELOCIDAD,monitoreo_reforzado|validar_identidad,analista_06
AL0000811,VELOCIDAD_ANOMALA,3,0.61,EN_INVESTIGACION,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0005954,2026-02-22T05:13:35Z,,false,R2_VELOCIDAD|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_04
AL0000812,PATRON_SOSPECHOSO,3,0.61,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0007785,2026-02-22T16:54:27Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_15
AL0000813,PATRON_SOSPECHOSO,3,0.69,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0000266,2026-02-23T02:22:26Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_14
AL0000814,DISPOSITIVO_COMPROMETIDO,3,0.68,ABIERTA,Alerta generada por DISPOSITIVO_COMPROMETIDO en transaccion TX0000934,2026-02-27T00:49:39Z,,false,R4_DISPOSITIVO,monitoreo_reforzado|validar_identidad,analista_04
AL0000815,PATRON_SOSPECHOSO,3,0.67,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0003014,2026-03-01T09:41:06Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_20
AL0000816,PATRON_SOSPECHOSO,3,0.67,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0006564,2026-03-06T12:47:43Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_05
AL0000817,PATRON_SOSPECHOSO,3,0.65,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0001970,2026-03-11T03:33:18Z,,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_02
AL0000818,VELOCIDAD_ANOMALA,3,0.66,EN_INVESTIGACION,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0000798,2026-03-16T03:48:25Z,,false,R2_VELOCIDAD,monitoreo_reforzado|validar_identidad,analista_22
AL0000819,PATRON_SOSPECHOSO,3,0.68,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0004672,2026-03-23T14:03:10Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_04
AL0000820,PATRON_SOSPECHOSO,3,0.67,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0003010,2026-03-31T19:53:50Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_07
AL0000821,PATRON_SOSPECHOSO,3,0.68,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0005810,2026-04-01T20:05:50Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_01
AL0000822,PATRON_SOSPECHOSO,3,0.62,CERRADA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0006099,2026-04-02T08:26:23Z,2026-04-13,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_07
AL0000823,VELOCIDAD_ANOMALA,3,0.68,EN_INVESTIGACION,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0007108,2026-04-05T01:58:44Z,,true,R2_VELOCIDAD,monitoreo_reforzado|validar_identidad,analista_07
AL0000824,VELOCIDAD_ANOMALA,3,0.70,EN_INVESTIGACION,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0008889,2026-04-12T13:49:30Z,,false,R2_VELOCIDAD,monitoreo_reforzado|validar_identidad,analista_08
AL0000825,PATRON_SOSPECHOSO,3,0.64,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0006653,2026-04-20T04:51:58Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_21
AL0000826,VELOCIDAD_ANOMALA,3,0.57,ABIERTA,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0006239,2025-10-29T05:44:51Z,,false,R2_VELOCIDAD|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_09
AL0000827,PATRON_SOSPECHOSO,3,0.68,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0000221,2025-11-01T02:37:06Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_09
AL0000828,PATRON_SOSPECHOSO,3,0.68,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0008718,2025-11-01T14:42:12Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_15
AL0000829,VELOCIDAD_ANOMALA,3,0.59,EN_INVESTIGACION,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0002730,2025-11-03T08:37:38Z,,false,R2_VELOCIDAD|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_16
AL0000830,VELOCIDAD_ANOMALA,3,0.64,ABIERTA,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0005348,2025-11-05T00:24:58Z,,false,R2_VELOCIDAD|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_09
AL0000831,VELOCIDAD_ANOMALA,3,0.64,EN_INVESTIGACION,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0006292,2025-11-05T03:27:22Z,,false,R2_VELOCIDAD|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_01
AL0000832,VELOCIDAD_ANOMALA,3,0.65,EN_INVESTIGACION,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0001345,2025-11-07T04:23:48Z,,false,R2_VELOCIDAD,monitoreo_reforzado|validar_identidad,analista_14
AL0000833,PATRON_SOSPECHOSO,3,0.67,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0002654,2025-11-07T14:55:46Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_17
AL0000834,PATRON_SOSPECHOSO,3,0.66,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0003998,2025-11-09T11:48:01Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_21
AL0000835,PATRON_SOSPECHOSO,3,0.64,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0000352,2025-11-10T10:16:17Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_12
AL0000836,DISPOSITIVO_COMPROMETIDO,3,0.64,ABIERTA,Alerta generada por DISPOSITIVO_COMPROMETIDO en transaccion TX0004590,2025-11-10T14:13:11Z,,false,R4_DISPOSITIVO,monitoreo_reforzado|validar_identidad,analista_10
AL0000837,VELOCIDAD_ANOMALA,3,0.69,ABIERTA,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0000566,2025-11-13T12:51:06Z,,false,R2_VELOCIDAD,monitoreo_reforzado|validar_identidad,analista_21
AL0000838,PATRON_SOSPECHOSO,3,0.57,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0002024,2025-11-19T15:36:48Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_10
AL0000839,PATRON_SOSPECHOSO,3,0.57,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0003195,2025-11-21T04:31:22Z,,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_17
AL0000840,PATRON_SOSPECHOSO,3,0.64,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0004972,2025-11-21T10:53:43Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_08
AL0000841,PATRON_SOSPECHOSO,3,0.64,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0002810,2025-11-21T11:55:38Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_01
AL0000842,PATRON_SOSPECHOSO,3,0.58,CERRADA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0003755,2025-11-21T16:51:05Z,2025-11-27,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_13
AL0000843,PATRON_SOSPECHOSO,3,0.57,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0008863,2025-11-22T23:15:06Z,,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_01
AL0000844,PATRON_SOSPECHOSO,3,0.59,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0002449,2025-11-24T22:59:53Z,,true,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_14
AL0000845,PATRON_SOSPECHOSO,3,0.64,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0006374,2025-12-02T06:16:41Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_12
AL0000846,PATRON_SOSPECHOSO,3,0.64,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0007275,2025-12-02T07:38:21Z,,true,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_16
AL0000847,COMERCIO_BLACKLIST,3,0.63,ABIERTA,Alerta generada por COMERCIO_BLACKLIST en transaccion TX0003134,2025-12-02T17:28:42Z,,false,R3_COMERCIO_BLACKLIST|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_08
AL0000848,DISPOSITIVO_COMPROMETIDO,3,0.59,CERRADA,Alerta generada por DISPOSITIVO_COMPROMETIDO en transaccion TX0007463,2025-12-08T15:40:55Z,2025-12-12,false,R4_DISPOSITIVO,monitoreo_reforzado|validar_identidad,analista_12
AL0000849,DISPOSITIVO_COMPROMETIDO,3,0.64,CERRADA,Alerta generada por DISPOSITIVO_COMPROMETIDO en transaccion TX0007681,2025-12-10T20:52:44Z,2025-12-16,false,R4_DISPOSITIVO,monitoreo_reforzado|validar_identidad,analista_16
AL0000850,COMERCIO_BLACKLIST,3,0.68,ABIERTA,Alerta generada por COMERCIO_BLACKLIST en transaccion TX0007725,2025-12-11T00:36:14Z,,false,R3_COMERCIO_BLACKLIST,monitoreo_reforzado|validar_identidad,analista_10
AL0000851,PATRON_SOSPECHOSO,3,0.68,CERRADA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0005158,2025-12-11T06:03:38Z,2025-12-20,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_06
AL0000852,PATRON_SOSPECHOSO,3,0.64,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0007365,2025-12-12T14:51:51Z,,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_21
AL0000853,VELOCIDAD_ANOMALA,3,0.62,EN_INVESTIGACION,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0007907,2025-12-16T08:45:11Z,,false,R2_VELOCIDAD,monitoreo_reforzado|validar_identidad,analista_07
AL0000854,PATRON_SOSPECHOSO,3,0.62,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0000437,2025-12-20T20:30:24Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_15
AL0000855,VELOCIDAD_ANOMALA,3,0.64,ABIERTA,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0006386,2025-12-21T21:43:08Z,,false,R2_VELOCIDAD|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_22
AL0000856,PATRON_SOSPECHOSO,3,0.65,CERRADA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0008246,2025-12-22T00:16:09Z,2025-12-30,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_17
AL0000857,PATRON_SOSPECHOSO,3,0.65,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0001328,2025-12-25T01:59:03Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_10
AL0000858,PATRON_SOSPECHOSO,3,0.68,CERRADA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0002613,2025-12-27T06:27:23Z,2025-12-28,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_16
AL0000859,VELOCIDAD_ANOMALA,3,0.59,ABIERTA,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0000609,2025-12-27T14:17:28Z,,false,R2_VELOCIDAD|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_11
AL0000860,PATRON_SOSPECHOSO,3,0.59,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0006349,2025-12-28T15:15:23Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_13
AL0000861,PATRON_SOSPECHOSO,3,0.60,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0008549,2025-12-29T09:32:56Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_07
AL0000862,PATRON_SOSPECHOSO,3,0.57,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0002328,2025-12-30T15:44:49Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_03
AL0000863,PATRON_SOSPECHOSO,3,0.62,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0003110,2026-01-03T18:42:30Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_14
AL0000864,PATRON_SOSPECHOSO,3,0.65,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0000835,2026-01-05T16:29:43Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_19
AL0000865,DISPOSITIVO_COMPROMETIDO,3,0.61,ABIERTA,Alerta generada por DISPOSITIVO_COMPROMETIDO en transaccion TX0001583,2026-01-06T12:02:46Z,,false,R4_DISPOSITIVO|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_17
AL0000866,COMERCIO_BLACKLIST,3,0.66,EN_INVESTIGACION,Alerta generada por COMERCIO_BLACKLIST en transaccion TX0002219,2026-01-24T19:50:48Z,,false,R3_COMERCIO_BLACKLIST,monitoreo_reforzado|validar_identidad,analista_17
AL0000867,PATRON_SOSPECHOSO,3,0.60,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0002696,2026-01-27T03:33:56Z,,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_13
AL0000868,PATRON_SOSPECHOSO,3,0.68,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0003908,2026-01-29T10:40:50Z,,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_22
AL0000869,DISPOSITIVO_COMPROMETIDO,3,0.67,CERRADA,Alerta generada por DISPOSITIVO_COMPROMETIDO en transaccion TX0001399,2026-02-02T09:02:22Z,2026-02-06,false,R4_DISPOSITIVO,monitoreo_reforzado|validar_identidad,analista_13
AL0000870,PATRON_SOSPECHOSO,3,0.69,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0001892,2026-02-06T20:45:09Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_10
AL0000871,DISPOSITIVO_COMPROMETIDO,3,0.67,ABIERTA,Alerta generada por DISPOSITIVO_COMPROMETIDO en transaccion TX0005077,2026-02-06T21:58:00Z,,false,R4_DISPOSITIVO|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_05
AL0000872,DISPOSITIVO_COMPROMETIDO,3,0.58,ABIERTA,Alerta generada por DISPOSITIVO_COMPROMETIDO en transaccion TX0007197,2026-02-11T16:56:36Z,,false,R4_DISPOSITIVO|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_12
AL0000873,PATRON_SOSPECHOSO,3,0.69,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0008580,2026-02-13T00:27:24Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_14
AL0000874,VELOCIDAD_ANOMALA,3,0.63,EN_INVESTIGACION,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0006633,2026-02-17T08:34:23Z,,false,R2_VELOCIDAD|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_15
AL0000875,PATRON_SOSPECHOSO,3,0.68,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0000249,2026-02-18T08:54:25Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_11
AL0000876,PATRON_SOSPECHOSO,3,0.62,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0006225,2026-02-24T00:08:20Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_05
AL0000877,VELOCIDAD_ANOMALA,3,0.65,ABIERTA,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0001203,2026-03-03T21:52:10Z,,false,R2_VELOCIDAD|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_16
AL0000878,PATRON_SOSPECHOSO,3,0.62,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0002584,2026-03-05T02:49:33Z,,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_11
AL0000879,PATRON_SOSPECHOSO,3,0.64,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0005254,2026-03-10T11:46:59Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_04
AL0000880,PATRON_SOSPECHOSO,3,0.68,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0002078,2026-03-11T04:33:28Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_21
AL0000881,PATRON_SOSPECHOSO,3,0.57,CERRADA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0002776,2026-03-15T00:21:58Z,2026-03-27,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_14
AL0000882,PATRON_SOSPECHOSO,3,0.65,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0006736,2026-03-15T23:10:08Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_17
AL0000883,VELOCIDAD_ANOMALA,3,0.59,ABIERTA,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0003557,2026-03-16T23:02:43Z,,false,R2_VELOCIDAD|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_03
AL0000884,PATRON_SOSPECHOSO,3,0.59,CERRADA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0007775,2026-03-18T17:26:54Z,2026-03-27,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_09
AL0000885,PATRON_SOSPECHOSO,3,0.58,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0005078,2026-03-28T07:50:04Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_03
AL0000886,PATRON_SOSPECHOSO,3,0.64,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0006661,2026-03-29T03:27:34Z,,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_07
AL0000887,PATRON_SOSPECHOSO,3,0.67,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0007578,2026-03-29T08:27:06Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_06
AL0000888,PATRON_SOSPECHOSO,3,0.65,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0008525,2026-03-31T06:41:48Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_11
AL0000889,PATRON_SOSPECHOSO,3,0.67,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0005970,2026-04-02T09:42:04Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_16
AL0000890,PATRON_SOSPECHOSO,3,0.59,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0006771,2026-04-03T12:01:53Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_04
AL0000891,PATRON_SOSPECHOSO,3,0.57,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0003927,2026-04-09T17:18:15Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_22
AL0000892,VELOCIDAD_ANOMALA,3,0.57,ABIERTA,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0005792,2026-04-09T17:44:14Z,,false,R2_VELOCIDAD,monitoreo_reforzado|validar_identidad,analista_07
AL0000893,PATRON_SOSPECHOSO,3,0.67,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0005460,2026-04-11T23:58:30Z,,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_13
AL0000894,PATRON_SOSPECHOSO,3,0.60,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0003677,2026-04-12T22:59:15Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_17
AL0000895,VELOCIDAD_ANOMALA,3,0.64,CERRADA,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0006883,2026-04-14T00:54:21Z,2026-04-18,false,R2_VELOCIDAD,monitoreo_reforzado|validar_identidad,analista_22
AL0000896,PATRON_SOSPECHOSO,3,0.59,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0003900,2026-04-16T18:33:51Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_02
AL0000897,DISPOSITIVO_COMPROMETIDO,3,0.63,CERRADA,Alerta generada por DISPOSITIVO_COMPROMETIDO en transaccion TX0001546,2026-04-18T05:26:32Z,2026-04-26,false,R4_DISPOSITIVO,monitoreo_reforzado|validar_identidad,analista_04
AL0000898,PATRON_SOSPECHOSO,3,0.64,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0004898,2026-04-19T11:23:11Z,,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_18
AL0000899,PATRON_SOSPECHOSO,3,0.65,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0007005,2025-10-31T18:40:28Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_19
AL0000900,PATRON_SOSPECHOSO,3,0.58,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0008227,2025-11-01T08:21:16Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_19
AL0000901,PATRON_SOSPECHOSO,3,0.63,CERRADA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0006573,2025-11-03T18:14:03Z,2025-11-11,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_15
AL0000902,PATRON_SOSPECHOSO,3,0.57,CERRADA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0006668,2025-11-05T22:55:12Z,2025-11-16,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_21
AL0000903,DISPOSITIVO_COMPROMETIDO,3,0.59,EN_INVESTIGACION,Alerta generada por DISPOSITIVO_COMPROMETIDO en transaccion TX0008000,2025-11-07T18:50:53Z,,false,R4_DISPOSITIVO|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_09
AL0000904,PATRON_SOSPECHOSO,3,0.67,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0008960,2025-11-08T14:32:48Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_19
AL0000905,PATRON_SOSPECHOSO,3,0.60,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0006025,2025-11-08T16:48:16Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_15
AL0000906,PATRON_SOSPECHOSO,3,0.56,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0002837,2025-11-08T21:11:11Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_17
AL0000907,PATRON_SOSPECHOSO,3,0.60,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0001941,2025-11-09T23:00:37Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_16
AL0000908,PATRON_SOSPECHOSO,3,0.57,CERRADA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0004994,2025-11-10T11:23:20Z,2025-11-11,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_08
AL0000909,PATRON_SOSPECHOSO,3,0.60,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0000155,2025-11-11T11:55:33Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_03
AL0000910,PATRON_SOSPECHOSO,3,0.63,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0000680,2025-11-11T23:52:56Z,,true,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_06
AL0000911,PATRON_SOSPECHOSO,3,0.66,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0000172,2025-11-13T16:36:51Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_05
