dispositivo_id,fingerprint,tipo_dispositivo,sistema_operativo,app_version,ip_publica,imei_hash,rooteado,emulador,idiomas,fecha_registro,ultima_actividad,confianza
D000817,fp_58785ee012fa0502e15c,MOBILE,iOS 18,4.1.3,62.26.176.145,h_ddbfaaf5f3b45cfcedad9b,false,false,es-GT|en-US,2020-02-15,2026-04-15T02:18:59Z,0.74
D000818,fp_941550e0a5f5954d6a95,MOBILE,Android 14,3.5.9,34.221.150.202,h_bae65d79f11e4f1ab4353c,false,false,es-GT,2025-04-07,2026-01-21T20:01:54Z,0.81
D000819,fp_e5a451815e50198a5139,MOBILE,Android 14,4.7.2,98.74.197.166,h_72f3339550edbb13c8fcc9,false,false,es-GT,2021-02-19,2026-01-08T02:19:30Z,0.80
D000820,fp_07fc4660ae9ad5bc3a5a,MOBILE,Android 13,2.3.7,179.53.152.190,h_bd69154e910685bdafd7a8,true,false,es-GT,2024-06-30,2026-02-25T03:10:25Z,0.54
D000821,fp_d618119db518921c9988,MOBILE,iOS 18,3.18.1,51.9.91.46,h_94f9017fb67564da529f43,false,false,es-GT|en-US,2025-04-04,2026-02-06T06:21:46Z,0.93
D000822,fp_c252dfb5bd892c585ce9,MOBILE,Android 14,4.1.6,56.75.73.27,h_35d01a25a88e6c5fbbe3ed,false,false,es-GT,2026-01-12,2026-04-17T09:31:41Z,0.84
D000823,fp_4717652c690a0b38063f,MOBILE,iOS 17,4.17.1,25.132.169.213,h_a4df728d94ac41a1ab11f8,false,false,es-GT|en-US,2021-06-28,2026-03-05T16:05:15Z,0.83
D000824,fp_1a935f76154db8348af8,MOBILE,Android 13,2.11.8,129.40.3.83,h_b66417916766d7551142e5,false,false,es-GT|en-US,2024-05-25,2026-03-12T09:36:38Z,0.81
D000825,fp_379ff37f86c8b1853e9b,LAPTOP,Ubuntu 22.04,2.4.8,97.56.118.161,h_6b0bc187e745c5c47d01bf,false,false,es-GT,2020-12-25,2026-01-15T17:16:33Z,0.91
D000826,fp_fe468e1695748d3c35cb,LAPTOP,Windows 10,3.12.9,118.78.199.19,h_de7b02ae45ec9bdc0a3965,false,false,es-GT|en-US,2022-06-08,2026-01-26T10:57:01Z,0.85
D000827,fp_68a52b948cd5c4ec80ed,MOBILE,iOS 17,3.1.9,48.243.127.56,h_328b036853d36332b02033,false,false,es-GT|en-US,2024-07-23,2026-04-17T13:10:46Z,0.75
D000828,fp_fe983e9bb7c7fa3557f1,LAPTOP,Windows 11,4.3.1,146.113.121.153,h_1467834e78b2f384c852b4,false,true,es-GT|en-US,2021-09-20,2026-01-10T19:55:58Z,0.56
D000829,fp_fb3f8843e35709beb826,TABLET,iPadOS 17,3.7.8,93.161.220.251,h_4c4ea348d64045805f2397,false,false,es-GT,2023-10-29,2026-03-02T16:07:55Z,0.83
D000830,fp_02e9546af3af9bff725e,MOBILE,Android 14,2.13.4,149.200.216.118,h_6948a83007a87d2c7af54d,false,false,es-GT,2023-08-23,2026-03-07T03:40:46Z,0.96
D000831,fp_4fad0a8e5412b468761a,MOBILE,iOS 18,3.18.9,36.170.246.200,h_a37465e7b040272454785e,false,false,es-GT,2024-01-26,2026-03-22T13:46:10Z,0.77
D000832,fp_44dfb7584eea8831f21c,MOBILE,iOS 18,3.8.2,123.185.128.158,h_e108e7b532b05801b5e3c8,false,false,es-GT,2025-01-09,2026-04-17T22:30:05Z,0.85
D000833,fp_2ec7758ee7dc472ca4b2,MOBILE,iOS 18,2.1.2,198.154.94.181,h_b293e79ef24b4283b45cec,false,false,es-GT|en-US,2022-08-30,2026-01-29T20:28:50Z,0.94
D000834,fp_f657d27bcfbc6923fab4,MOBILE,iOS 17,2.4.5,104.24.182.6,h_c1e7ce37aaae786251bb46,false,false,es-GT,2023-12-05,2026-03-03T02:33:21Z,0.85
D000835,fp_bf1ae7159da086ae0a0d,LAPTOP,Windows 10,4.18.0,181.176.101.25,h_9126a67fc9f65aae24e511,false,false,es-GT,2025-02-24,2026-01-13T08:30:57Z,0.83
D000836,fp_66b1f205f908f92ad05a,MOBILE,Android 14,2.20.8,157.102.107.171,h_932f35931e736425f0c52d,false,false,es-GT|en-US,2025-12-13,2026-02-23T01:29:08Z,0.82
D000837,fp_258c95888411e43aa327,MOBILE,iOS 18,4.11.5,138.10.223.62,h_ca41efc5f3433d5eb196ed,true,false,es-GT|en-US,2023-07-30,2026-03-01T08:00:29Z,0.60
D000838,fp_8780ff16cb8462951a83,MOBILE,iOS 17,4.13.0,30.175.36.75,h_18188a56dddf42f23e8ebd,false,false,es-GT,2022-01-23,2026-01-14T08:21:40Z,0.92
D000839,fp_015a15058760f081578a,MOBILE,iOS 18,2.12.5,65.42.94.64,h_2c3ff91a934586b5566f62,false,false,es-GT,2024-10-09,2026-01-06T21:15:55Z,0.85
D000840,fp_f971cb2c9305429b7f1f,MOBILE,Android 13,3.11.5,168.121.119.12,h_d42596077288d7315f3fbc,false,false,es-GT|en-US,2020-10-24,2026-03-25T00:04:51Z,0.84
D000841,fp_884809225deb047f7762,MOBILE,Android 13,3.20.5,68.82.154.68,h_b48346b09d036df15ef435,false,false,es-GT,2021-04-05,2026-02-10T02:35:46Z,0.94
D000842,fp_12b780faf79968c25c8b,LAPTOP,macOS 14,4.3.6,29.66.244.134,h_4728dd3b40414176d77c93,false,false,es-GT,2022-11-03,2026-02-09T01:05:33Z,0.79
D000843,fp_c1c32f123e35cfa64c2d,MOBILE,Android 14,4.14.7,170.190.1.184,h_42be4a32c493356e12f4e8,false,false,es-GT,2020-03-17,2026-01-13T16:59:37Z,0.79
D000844,fp_edb36da44be6b7a093ea,MOBILE,Android 13,2.2.5,161.167.175.8,h_6a586bd5373d06f4aca3e4,false,false,es-GT,2023-02-09,2026-03-01T12:47:40Z,0.95
D000845,fp_6d697109607a75d7a043,MOBILE,iOS 17,4.9.0,158.118.232.190,h_cd5f9aa70c0961bdd2cae2,false,false,es-GT|en-US,2023-08-28,2026-01-27T09:52:30Z,0.97
D000846,fp_d924cf3dd6f19282acea,LAPTOP,Windows 10,2.1.2,156.221.136.156,h_b36a7f7fdb6ab048dba481,false,false,es-GT|en-US,2023-09-21,2026-02-18T01:11:23Z,0.80
D000847,fp_6abfaf16d6f2b0a11a6d,MOBILE,Android 13,2.12.7,127.58.227.231,h_12e2f0335787e2430ffe0d,false,false,es-GT,2026-02-22,2026-02-05T10:46:38Z,0.82
D000848,fp_130f37238874fc812b51,MOBILE,Android 14,2.3.5,55.89.175.63,h_f933db5a86d004112e3315,false,false,es-GT|en-US,2022-06-09,2026-01-12T01:02:16Z,0.98
D000849,fp_2753d1d25c3988c99fec,LAPTOP,Windows 10,3.2.1,116.205.35.179,h_2d418f3ddf7fcdbbc161ae,false,false,es-GT,2022-04-03,2026-02-15T02:20:33Z,0.88
D000850,fp_1d11174dbe8d2e0d26b4,TABLET,iPadOS 17,4.5.0,24.170.167.41,h_89f815a203880a5d9da290,false,false,es-GT,2020-01-07,2026-03-05T00:25:26Z,0.91
D000851,fp_86595e6f4a9013284953,LAPTOP,Windows 10,4.2.8,79.225.93.160,h_97826f0b563945cb4dcd44,false,false,es-GT,2025-11-08,2026-01-09T16:55:50Z,0.97
D000852,fp_adea78e42a9a353b776f,LAPTOP,Ubuntu 22.04,2.13.5,30.133.192.115,h_46975537671bf8ee7da950,false,false,es-GT,2022-11-17,2026-01-23T03:45:46Z,0.94
D000853,fp_891df3fc1a3fe94b3e24,MOBILE,Android 13,3.5.4,84.121.246.201,h_dc04a5f2ab674c488b26ca,false,false,es-GT|en-US,2021-04-13,2026-02-14T22:14:19Z,0.73
D000854,fp_ba05d844e24a6d77cba2,LAPTOP,Windows 10,2.20.6,23.251.143.140,h_505f456b69f57c16328e43,false,false,es-GT,2020-06-06,2026-04-14T20:09:42Z,0.74
D000855,fp_749d8cabe67703b123e9,MOBILE,Android 13,4.6.4,189.158.249.147,h_a0ccdea6cf3f68d09e1a72,false,false,es-GT,2021-07-02,2026-01-09T02:39:34Z,0.92
D000856,fp_428ffa0436d946aef8ea,MOBILE,iOS 18,3.3.1,55.126.24.177,h_9c1d5397e6dd4125b7c926,false,false,es-GT,2021-07-19,2026-03-19T14:32:24Z,0.76
D000857,fp_22a6a224c0b06eb89651,MOBILE,iOS 18,2.11.2,49.62.94.152,h_28d3d8360f7cfa2a3accf4,false,false,es-GT|en-US,2025-04-21,2026-03-01T04:22:39Z,0.97
D000858,fp_79657f7388bd55b73c63,MOBILE,iOS 18,2.13.6,143.47.179.35,h_bc02fb7d4fc685ba4d014c,false,false,es-GT,2023-03-15,2026-01-04T00:23:47Z,0.85
D000859,fp_1554dba21cfb76803190,MOBILE,iOS 17,3.19.3,89.204.37.39,h_bf8f045913c68373c6644a,false,false,es-GT|en-US,2020-06-18,2026-02-17T16:20:32Z,0.87
D000860,fp_12e0f076228810f9876b,MOBILE,Android 13,4.14.3,171.132.58.177,h_a2f163c3e788659bf646f5,false,true,es-GT,2026-02-22,2026-03-04T12:50:25Z,0.75
D000861,fp_6e13ffce21586ff31607,MOBILE,iOS 17,3.2.0,61.73.138.36,h_ca1cc18b2390b06ddc682c,false,false,es-GT,2024-04-06,2026-04-02T21:59:05Z,0.93
D000862,fp_6d25ef41c126c71d6b65,MOBILE,Android 13,3.9.7,56.61.230.245,h_14edb62a337649d3ceecf6,false,false,es-GT|en-US,2020-10-25,2026-03-07T01:32:25Z,0.74
D000863,fp_fbb5012a13f2a0227790,MOBILE,Android 14,4.2.4,36.174.182.144,h_43c38388ce04e1214096de,false,false,es-GT,2020-03-16,2026-03-23T11:15:01Z,0.80
D000864,fp_f458a0e23bcaf0e8b211,MOBILE,iOS 17,2.12.7,52.4.22.148,h_1349d2705b04ed4952f688,false,false,es-GT|en-US,2020-09-06,2026-04-19T07:57:10Z,0.78
D000865,fp_d5449b475683a3a8c5d3,MOBILE,iOS 18,3.6.5,173.242.178.33,h_2bd3c1d98cc41c8608fb6e,false,false,es-GT,2021-08-01,2026-01-03T19:56:57Z,0.73
D000866,fp_c37720661cbd74516dee,MOBILE,iOS 17,2.3.4,195.253.129.14,h_f71ffaa1ca3b6336666024,false,false,es-GT|en-US,2022-02-18,2026-01-26T17:20:24Z,0.73
D000867,fp_5529ce201f6114a9473c,MOBILE,iOS 17,4.10.3,61.215.239.56,h_1d8cfce36909ee277166c2,false,false,es-GT,2024-06-09,2026-02-28T10:53:45Z,0.81
D000868,fp_50c432de768c655cad1b,MOBILE,Android 14,4.19.6,156.131.91.26,h_33ee66351296f6b773e314,false,false,es-GT,2021-07-01,2026-01-20T14:49:02Z,0.76
D000869,fp_9fe707ecb3a516e8ed1a,LAPTOP,macOS 14,3.9.6,151.246.229.81,h_bd10ccff44e78dbcdfbb96,false,false,es-GT,2025-01-11,2026-02-28T06:44:06Z,0.80
D000870,fp_1a73035c076d0d5c1f02,TABLET,iPadOS 17,3.19.0,61.223.211.176,h_745e537c25161dbe954cbc,false,false,es-GT|en-US,2025-09-09,2026-02-20T10:06:45Z,0.97
D000871,fp_ca891b2220743e7d6a56,MOBILE,Android 14,2.1.7,31.95.99.212,h_73cead22f7b0cb2a208f20,false,false,es-GT|en-US,2024-07-25,2026-03-19T23:17:05Z,0.90
D000872,fp_44ec7b94e04710bdfa99,MOBILE,iOS 17,2.1.6,55.137.206.190,h_5a2b148c8d81de2e6f7e4f,false,false,es-GT,2020-07-09,2026-02-12T07:35:16Z,0.74
D000873,fp_76d995206aba0abd9819,MOBILE,Android 13,2.13.4,195.233.211.104,h_9c713de2dd875f93555dae,false,false,es-GT,2024-03-25,2026-01-13T07:52:44Z,0.74
D000874,fp_0890b97bb11e376b1502,MOBILE,iOS 17,2.15.3,115.129.141.84,h_d1601ce900842a39246a66,false,false,es-GT|en-US,2020-11-19,2026-02-13T21:05:08Z,0.77
D000875,fp_285cb9beed7c7fa1be2c,TABLET,iPadOS 17,3.19.3,97.238.192.134,h_539efc5ccb757bea51887e,false,false,es-GT|en-US,2020-02-18,2026-04-02T13:52:37Z,0.83
D000876,fp_7c3cf6ff057f8f5fcb0e,MOBILE,Android 13,3.0.3,163.197.202.36,h_9b3e5509cd1461f854392d,false,false,es-GT|en-US,2026-02-23,2026-04-14T07:50:36Z,0.79
D000877,fp_3072987756b14afab69f,LAPTOP,Windows 10,2.2.1,101.204.5.151,h_d2c8fd78f6d9eefbaf73e4,false,false,es-GT,2022-11-17,2026-02-21T10:21:39Z,0.75
D000878,fp_10021364726c50296108,MOBILE,iOS 18,2.10.0,93.143.152.23,h_ec497fdf700c69a5a5870e,false,false,es-GT|en-US,2025-02-20,2026-01-09T01:09:12Z,0.95
D000879,fp_ff54d2564ec8c54d7d5f,MOBILE,iOS 17,4.2.3,47.207.205.145,h_71d0feb98a2fa969015606,true,false,es-GT|en-US,2021-04-09,2026-01-20T09:14:27Z,0.41
D000880,fp_0d8e6e6929423ccd6ff3,LAPTOP,Windows 10,2.5.1,123.211.26.193,h_d89f445411d285c1bb9fe9,false,false,es-GT|en-US,2023-03-15,2026-02-03T22:22:34Z,0.91
D000881,fp_b15b49cc5290c7c6ef13,LAPTOP,Windows 11,2.20.8,183.1.173.5,h_d95135df3c3f34abc18641,false,true,es-GT|en-US,2026-01-11,2026-02-22T04:57:33Z,0.60
D000882,fp_6baa80f5a2693c0774d2,MOBILE,Android 13,2.8.7,198.184.250.137,h_9ca3529a269af719e925f0,false,false,es-GT,2023-04-26,2026-01-14T07:04:36Z,0.76
D000883,fp_893e8c8558d25ebee781,MOBILE,iOS 17,4.20.7,191.96.86.246,h_b1b0c79efafe07dabfba47,false,false,es-GT,2020-09-17,2026-01-01T02:26:24Z,0.90
D000884,fp_4565546aa6e3b7444986,MOBILE,iOS 17,3.6.2,160.59.12.95,h_8246181673670011a209c2,false,false,es-GT,2025-08-22,2026-03-05T17:50:32Z,0.84
D000885,fp_2e3f62250154b6357987,MOBILE,iOS 18,3.9.3,131.149.244.36,h_232d02348e58f747d14078,false,false,es-GT|en-US,2023-08-27,2026-01-28T06:02:43Z,0.85
D000886,fp_757713895e4aa8231f1e,MOBILE,Android 13,4.18.3,79.146.84.84,h_fb4e826704414a9e8399bb,false,false,es-GT,2022-10-28,2026-01-09T13:07:03Z,0.98
D000887,fp_b9c1a88569b9fef27f4e,MOBILE,iOS 18,3.1.1,124.189.155.11,h_4cf4d1e00321eee0556de6,false,false,es-GT,2025-06-18,2026-03-08T20:29:09Z,0.75
D000888,fp_04232da276228f6dea56,MOBILE,Android 13,4.13.1,90.215.82.94,h_94378bc6b556b9dd3c2ed5,false,false,es-GT,2024-06-20,2026-01-02T21:53:43Z,0.85
D000889,fp_d4cd0d0590761de38dd6,MOBILE,iOS 18,4.4.6,79.11.137.113,h_0c01d7dccf1da30627bf52,false,false,es-GT,2025-04-14,2026-02-25T20:18:22Z,0.83
D000890,fp_a39500e544aeccf59e96,LAPTOP,macOS 14,2.17.8,88.251.43.144,h_3a2e1ed57454a79c320fd5,false,false,es-GT,2022-02-21,2026-01-08T18:15:07Z,0.84
D000891,fp_b8382461a88ab01bb7be,LAPTOP,Ubuntu 22.04,3.16.5,91.155.243.68,h_dfb58ccfd613271d7a153b,true,false,es-GT,2023-05-30,2026-01-10T14:03:57Z,0.60
D000892,fp_f0991b62b5cf745c7d55,LAPTOP,Ubuntu 22.04,3.4.1,186.50.242.131,h_fff4e187978d913ae40b4a,false,false,es-GT,2020-05-25,2026-01-15T05:48:18Z,0.73
D000893,fp_9382e029441a21a25b5f,MOBILE,iOS 18,2.1.6,107.103.167.14,h_1d123e187091d9ecd8b149,false,false,es-GT,2020-05-05,2026-03-04T19:53:59Z,0.79
D000894,fp_c09d7f14be8e0ae847c4,MOBILE,Android 13,2.8.0,51.231.105.20,h_6058b6417eb7874c206633,false,false,es-GT|en-US,2022-05-10,2026-02-07T08:41:10Z,0.90
D000895,fp_54d607c030ea66e6ec82,LAPTOP,Windows 10,4.10.4,168.20.34.198,h_f3dfae92c8785cb7d073ea,false,false,es-GT,2025-03-22,2026-01-31T19:57:27Z,0.78
D000896,fp_fc73171cc93fac42ed5e,MOBILE,Android 13,2.18.4,45.237.4.135,h_bd97b253a2c7fefd1a502a,false,false,es-GT,2020-11-12,2026-01-18T00:40:09Z,0.91
D000897,fp_3848f7d8fc97f9ff112e,MOBILE,iOS 18,3.5.6,44.144.48.213,h_1ab3addeb66d70b8f5575c,false,false,es-GT|en-US,2020-02-10,2026-04-18T13:06:58Z,0.80
D000898,fp_c3d1d1ccb3d55df6c729,MOBILE,iOS 17,4.9.0,140.151.217.209,h_696165b7fa7e866bf0b49a,false,false,es-GT|en-US,2021-05-12,2026-02-20T22:30:59Z,0.78
D000899,fp_b3e704ec1b98357b8058,MOBILE,iOS 18,2.2.6,74.34.254.192,h_96b71d4825e7869acf8bf8,true,false,es-GT,2023-08-14,2026-04-04T21:31:45Z,0.68
D000900,fp_9d5939a09d09a7775966,MOBILE,iOS 17,4.17.2,186.143.99.120,h_35efd5ac6fecabd66746f8,false,false,es-GT,2024-10-20,2026-01-26T12:28:49Z,0.91
