tx_id,ubicacion_id,fecha_hora,precision_metros,metodo_geolocalizacion,riesgo_geo,es_vpn
TX0001231,U00021,2026-01-24T02:20:09Z,206,GPS,3,false
TX0000959,U00002,2026-01-24T02:37:11Z,20,WIFI,3,false
TX0002944,U00113,2026-01-24T02:40:40Z,252,IP,3,false
TX0001082,U00051,2026-01-24T02:52:54Z,18,GPS,4,false
TX0001731,U00074,2026-01-24T03:05:42Z,286,TORRE_CELULAR,5,true
TX0005640,U00132,2026-01-24T04:26:00Z,86,GPS,2,true
TX0006090,U00051,2026-01-24T04:32:47Z,236,GPS,4,false
TX0006076,U00123,2026-01-24T05:02:53Z,60,GPS,2,false
TX0007390,U00027,2026-01-24T05:26:33Z,307,GPS,2,false
TX0003570,U00089,2026-01-24T06:23:31Z,48,GPS,2,false
TX0000600,U00098,2026-01-24T07:02:05Z,203,IP,5,false
TX0006406,U00053,2026-01-24T07:06:13Z,37,IP,5,false
TX0008230,U00123,2026-01-24T07:11:29Z,206,IP,2,false
TX0005698,U00051,2026-01-24T08:29:35Z,308,GPS,4,false
TX0002351,U00051,2026-01-24T08:48:05Z,260,WIFI,4,false
TX0007217,U00069,2026-01-24T09:08:10Z,318,IP,1,false
TX0004057,U00045,2026-01-24T10:26:02Z,164,IP,2,false
TX0001830,U00004,2026-01-24T11:00:20Z,77,GPS,4,false
TX0008708,U00027,2026-01-24T11:36:57Z,79,WIFI,2,false
TX0001133,U00030,2026-01-24T11:45:48Z,248,GPS,4,true
TX0001535,U00002,2026-01-24T12:42:22Z,244,TORRE_CELULAR,3,false
TX0002037,U00025,2026-01-24T13:08:16Z,305,GPS,1,false
TX0004145,U00098,2026-01-24T13:38:02Z,80,IP,5,false
TX0000686,U00125,2026-01-24T14:09:33Z,23,GPS,5,false
TX0008647,U00047,2026-01-24T14:14:19Z,164,IP,5,true
TX0002469,U00122,2026-01-24T14:30:18Z,327,TORRE_CELULAR,4,false
TX0000979,U00079,2026-01-24T14:34:28Z,68,GPS,3,false
TX0003857,U00027,2026-01-24T14:39:54Z,310,GPS,2,false
TX0003650,U00122,2026-01-24T15:05:22Z,70,GPS,4,false
TX0000546,U00030,2026-01-24T15:47:18Z,328,GPS,4,false
TX0008828,U00003,2026-01-24T17:05:52Z,176,WIFI,5,false
TX0008780,U00126,2026-01-24T17:50:58Z,325,GPS,4,false
TX0001234,U00049,2026-01-24T18:05:30Z,16,WIFI,1,false
TX0000937,U00003,2026-01-24T18:29:21Z,291,GPS,5,false
TX0005685,U00114,2026-01-24T18:51:03Z,33,TORRE_CELULAR,3,false
TX0002219,U00056,2026-01-24T19:50:13Z,167,IP,4,false
TX0003213,U00058,2026-01-24T20:06:39Z,61,TORRE_CELULAR,3,false
TX0000933,U00097,2026-01-24T20:48:36Z,132,TORRE_CELULAR,4,true
TX0007733,U00050,2026-01-24T20:52:11Z,323,GPS,5,false
TX0005755,U00073,2026-01-24T21:40:54Z,15,GPS,1,false
TX0004144,U00027,2026-01-24T22:33:50Z,349,WIFI,2,false
TX0003503,U00110,2026-01-24T22:57:49Z,134,GPS,4,false
TX0005673,U00148,2026-01-24T23:19:28Z,246,GPS,3,false
TX0000062,U00099,2026-01-25T00:13:25Z,139,GPS,5,false
TX0001924,U00148,2026-01-25T00:52:20Z,175,WIFI,3,false
TX0005803,U00098,2026-01-25T01:35:08Z,100,GPS,5,false
TX0007235,U00077,2026-01-25T01:57:44Z,63,GPS,5,false
TX0000265,U00074,2026-01-25T02:51:49Z,190,IP,5,false
TX0008568,U00107,2026-01-25T03:15:59Z,217,WIFI,3,false
TX0002721,U00148,2026-01-25T03:21:58Z,321,GPS,3,false
TX0001736,U00148,2026-01-25T03:44:16Z,301,GPS,3,true
TX0001785,U00048,2026-01-25T03:48:34Z,348,TORRE_CELULAR,3,false
TX0007941,U00145,2026-01-25T04:05:33Z,133,TORRE_CELULAR,3,false
TX0005629,U00004,2026-01-25T05:22:22Z,50,GPS,4,false
TX0003644,U00079,2026-01-25T05:43:20Z,287,GPS,3,false
TX0005801,U00145,2026-01-25T06:11:25Z,220,GPS,3,false
TX0001699,U00051,2026-01-25T08:00:40Z,41,TORRE_CELULAR,4,false
TX0007950,U00123,2026-01-25T08:28:37Z,112,GPS,2,false
TX0007040,U00081,2026-01-25T08:31:54Z,349,IP,4,false
TX0005405,U00049,2026-01-25T08:55:38Z,142,IP,1,false
TX0003586,U00051,2026-01-25T08:56:47Z,325,IP,4,false
TX0008343,U00001,2026-01-25T09:10:19Z,203,TORRE_CELULAR,4,false
TX0008665,U00011,2026-01-25T09:31:43Z,86,WIFI,4,false
TX0005592,U00002,2026-01-25T09:58:26Z,276,GPS,3,false
TX0007666,U00146,2026-01-25T10:47:01Z,48,WIFI,5,false
TX0005700,U00151,2026-01-25T12:19:24Z,95,TORRE_CELULAR,3,true
TX0003759,U00010,2026-01-25T13:25:51Z,32,IP,5,true
TX0002700,U00073,2026-01-25T13:37:37Z,338,TORRE_CELULAR,1,false
TX0002058,U00102,2026-01-25T13:50:16Z,246,GPS,3,false
TX0004292,U00075,2026-01-25T14:06:03Z,99,GPS,2,false
TX0006865,U00074,2026-01-25T14:23:11Z,180,WIFI,5,false
TX0000552,U00097,2026-01-25T15:03:35Z,96,GPS,4,false
TX0008189,U00099,2026-01-25T15:19:19Z,165,GPS,5,true
TX0008344,U00123,2026-01-25T16:07:49Z,65,GPS,2,false
TX0007553,U00146,2026-01-25T16:27:19Z,40,WIFI,5,false
TX0002092,U00145,2026-01-25T16:58:13Z,108,IP,3,false
TX0000162,U00143,2026-01-25T17:17:40Z,198,GPS,4,false
TX0001355,U00122,2026-01-25T17:22:25Z,103,GPS,4,false
TX0008669,U00142,2026-01-25T18:45:41Z,243,GPS,3,false
TX0000018,U00005,2026-01-25T18:51:38Z,115,WIFI,3,true
TX0007633,U00001,2026-01-25T19:15:20Z,218,TORRE_CELULAR,4,true
TX0003680,U00018,2026-01-25T19:49:25Z,347,GPS,1,false
TX0007849,U00027,2026-01-25T20:21:10Z,133,GPS,2,false
TX0002011,U00099,2026-01-25T20:32:01Z,249,IP,5,false
TX0003226,U00152,2026-01-25T20:52:38Z,161,WIFI,2,false
TX0002401,U00119,2026-01-25T20:57:03Z,215,IP,3,false
TX0001125,U00134,2026-01-25T21:08:05Z,21,GPS,5,false
TX0004984,U00146,2026-01-25T21:41:59Z,197,GPS,5,false
TX0003440,U00056,2026-01-25T22:48:53Z,228,GPS,4,true
TX0004875,U00145,2026-01-25T23:05:11Z,243,IP,3,false
TX0002105,U00071,2026-01-25T23:14:11Z,201,WIFI,5,false
TX0008602,U00115,2026-01-25T23:18:53Z,331,GPS,3,false
TX0007817,U00003,2026-01-26T00:29:53Z,79,GPS,5,true
TX0001696,U00157,2026-01-26T02:29:44Z,78,IP,4,false
TX0004920,U00028,2026-01-26T03:23:55Z,328,WIFI,3,false
TX0001540,U00098,2026-01-26T03:54:46Z,20,GPS,5,false
TX0005462,U00049,2026-01-26T04:36:58Z,52,GPS,1,false
TX0002680,U00098,2026-01-26T05:54:49Z,122,IP,5,false
TX0002423,U00128,2026-01-26T06:32:59Z,257,GPS,5,false
TX0000238,U00146,2026-01-26T07:09:20Z,227,GPS,5,false
TX0008930,U00075,2026-01-26T07:29:24Z,322,IP,2,false
TX0000126,U00145,2026-01-26T07:55:58Z,71,WIFI,3,false
TX0001723,U00026,2026-01-26T08:40:38Z,220,GPS,3,false
TX0002357,U00081,2026-01-26T08:44:41Z,63,GPS,4,false
TX0008634,U00159,2026-01-26T09:24:14Z,122,GPS,4,false
TX0008679,U00025,2026-01-26T10:15:24Z,269,IP,1,false
TX0005923,U00058,2026-01-26T10:59:21Z,62,TORRE_CELULAR,3,false
TX0008371,U00146,2026-01-26T11:37:46Z,33,WIFI,5,false
TX0004012,U00002,2026-01-26T12:18:00Z,226,TORRE_CELULAR,3,false
TX0003818,U00136,2026-01-26T12:24:56Z,246,GPS,4,false
TX0007185,U00027,2026-01-26T12:38:57Z,19,IP,2,false
TX0006717,U00003,2026-01-26T12:44:06Z,89,WIFI,5,false
TX0000031,U00076,2026-01-26T13:12:48Z,21,IP,5,false
TX0006523,U00106,2026-01-26T13:48:04Z,54,IP,4,false
TX0000083,U00025,2026-01-26T16:17:21Z,206,IP,1,false
TX0006786,U00073,2026-01-26T16:45:59Z,56,GPS,1,false
TX0001700,U00114,2026-01-26T18:41:44Z,122,GPS,3,false
TX0004455,U00099,2026-01-26T18:42:56Z,126,GPS,5,false
TX0005362,U00027,2026-01-26T19:54:56Z,336,IP,2,false
TX0002565,U00082,2026-01-26T19:58:54Z,160,IP,5,false
TX0002297,U00123,2026-01-26T20:01:48Z,198,GPS,2,false
TX0008305,U00027,2026-01-26T20:29:55Z,106,GPS,2,false
TX0005455,U00120,2026-01-26T20:54:15Z,309,TORRE_CELULAR,3,false
TX0005056,U00079,2026-01-26T21:51:44Z,185,GPS,3,false
TX0003704,U00055,2026-01-26T22:04:30Z,285,GPS,3,false
TX0003387,U00074,2026-01-26T22:12:11Z,177,IP,5,false
TX0008446,U00094,2026-01-26T22:25:13Z,214,GPS,4,false
TX0008393,U00113,2026-01-26T22:56:07Z,26,IP,3,true
TX0006553,U00043,2026-01-26T23:25:17Z,87,IP,2,false
TX0007771,U00099,2026-01-26T23:48:47Z,32,IP,5,false
TX0005271,U00097,2026-01-26T23:53:38Z,120,GPS,4,false
TX0007047,U00104,2026-01-27T00:08:57Z,246,IP,4,false
TX0002724,U00092,2026-01-27T00:21:26Z,243,GPS,4,false
TX0002615,U00073,2026-01-27T00:40:08Z,106,WIFI,1,false
TX0007116,U00081,2026-01-27T00:50:17Z,330,IP,4,true
TX0000372,U00075,2026-01-27T02:04:34Z,211,GPS,2,false
TX0002696,U00147,2026-01-27T03:32:06Z,169,GPS,5,false
TX0002151,U00147,2026-01-27T03:35:44Z,203,WIFI,5,false
TX0003773,U00049,2026-01-27T03:47:14Z,112,GPS,1,false
TX0001656,U00082,2026-01-27T04:11:03Z,303,IP,5,true
TX0002720,U00146,2026-01-27T04:13:14Z,222,IP,5,false
TX0005957,U00051,2026-01-27T05:02:56Z,259,IP,4,false
TX0008584,U00074,2026-01-27T05:40:44Z,321,WIFI,5,false
TX0003199,U00093,2026-01-27T08:30:18Z,44,GPS,2,true
TX0000056,U00003,2026-01-27T08:39:19Z,29,GPS,5,false
TX0006065,U00130,2026-01-27T08:56:19Z,54,IP,5,false
TX0000961,U00159,2026-01-27T12:37:47Z,311,WIFI,4,false
TX0006262,U00025,2026-01-27T13:03:39Z,37,WIFI,1,false
TX0008280,U00100,2026-01-27T13:29:51Z,150,TORRE_CELULAR,3,false
TX0001220,U00061,2026-01-27T13:56:03Z,273,IP,4,true
TX0004579,U00150,2026-01-27T15:10:18Z,291,GPS,2,false
TX0004280,U00002,2026-01-27T15:16:07Z,274,WIFI,3,false
TX0007505,U00101,2026-01-27T15:16:37Z,82,TORRE_CELULAR,5,false
TX0008791,U00097,2026-01-27T15:23:59Z,316,GPS,4,false
TX0005168,U00098,2026-01-27T15:24:02Z,174,TORRE_CELULAR,5,false
TX0004210,U00034,2026-01-27T15:27:00Z,177,WIFI,2,false
TX0008845,U00079,2026-01-27T15:52:36Z,124,GPS,3,false
TX0007555,U00098,2026-01-27T16:26:12Z,89,GPS,5,false
TX0004530,U00123,2026-01-27T16:58:52Z,16,GPS,2,false
TX0007016,U00097,2026-01-27T18:45:31Z,248,TORRE_CELULAR,4,false
TX0006587,U00003,2026-01-27T18:51:21Z,193,IP,5,false
TX0005494,U00098,2026-01-27T19:06:29Z,164,GPS,5,false
TX0002756,U00099,2026-01-27T19:25:17Z,102,GPS,5,false
TX0000995,U00104,2026-01-27T19:33:40Z,97,IP,4,true
TX0005131,U00039,2026-01-27T19:47:00Z,262,GPS,4,false
TX0009000,U00145,2026-01-27T19:57:06Z,256,GPS,3,false
TX0006554,U00099,2026-01-27T20:03:59Z,225,WIFI,5,false
TX0000174,U00103,2026-01-27T20:18:28Z,344,WIFI,2,false
TX0000342,U00120,2026-01-27T20:44:36Z,176,WIFI,3,false
TX0007173,U00075,2026-01-27T20:59:22Z,203,WIFI,2,false
TX0003654,U00126,2026-01-27T21:32:33Z,224,GPS,4,true
TX0004236,U00042,2026-01-27T22:03:38Z,15,IP,2,false
TX0002419,U00074,2026-01-27T22:32:25Z,158,IP,5,true
TX0004924,U00147,2026-01-27T22:38:58Z,314,WIFI,5,false
TX0007051,U00129,2026-01-27T22:43:54Z,201,GPS,5,false
TX0007264,U00031,2026-01-27T23:09:42Z,287,WIFI,4,false
TX0000474,U00059,2026-01-27T23:27:38Z,260,WIFI,5,false
TX0008365,U00143,2026-01-28T00:41:21Z,202,GPS,4,false
TX0008087,U00130,2026-01-28T01:37:49Z,250,GPS,5,false
TX0008469,U00145,2026-01-28T02:52:40Z,269,WIFI,3,false
TX0008900,U00042,2026-01-28T03:10:59Z,311,IP,2,false
TX0001894,U00147,2026-01-28T03:28:58Z,285,TORRE_CELULAR,5,false
TX0002406,U00129,2026-01-28T04:11:02Z,272,GPS,5,false
TX0001475,U00131,2026-01-28T05:05:23Z,315,WIFI,4,false
TX0005716,U00093,2026-01-28T06:14:36Z,113,GPS,2,false
TX0004472,U00074,2026-01-28T06:31:27Z,235,GPS,5,false
TX0000830,U00025,2026-01-28T07:06:55Z,133,GPS,1,false
TX0000607,U00054,2026-01-28T07:25:09Z,133,WIFI,4,false
TX0007672,U00027,2026-01-28T08:25:49Z,134,GPS,2,false
TX0004282,U00121,2026-01-28T08:31:33Z,173,IP,4,false
TX0001991,U00123,2026-01-28T10:08:39Z,188,GPS,2,false
TX0006271,U00122,2026-01-28T10:17:26Z,21,TORRE_CELULAR,4,false
TX0002596,U00025,2026-01-28T10:19:52Z,90,IP,1,false
TX0004499,U00124,2026-01-28T10:27:43Z,235,WIFI,5,true
TX0000840,U00025,2026-01-28T12:20:04Z,29,IP,1,false
TX0006133,U00033,2026-01-28T12:36:05Z,306,WIFI,3,false
TX0003089,U00101,2026-01-28T12:48:45Z,262,TORRE_CELULAR,5,false
TX0006277,U00048,2026-01-28T13:02:45Z,89,WIFI,3,false
TX0002149,U00146,2026-01-28T13:54:10Z,181,IP,5,false
TX0005183,U00050,2026-01-28T14:39:12Z,29,TORRE_CELULAR,5,false
TX0004724,U00130,2026-01-28T15:08:59Z,175,TORRE_CELULAR,5,true
TX0008989,U00146,2026-01-28T16:08:41Z,195,GPS,5,false
TX0005349,U00001,2026-01-28T16:32:53Z,225,GPS,4,false
TX0001414,U00003,2026-01-28T16:57:39Z,277,IP,5,false
TX0001506,U00146,2026-01-28T17:47:32Z,112,WIFI,5,false
TX0001675,U00075,2026-01-28T17:48:12Z,126,GPS,2,false
TX0004657,U00145,2026-01-28T18:45:19Z,121,GPS,3,false
TX0002457,U00073,2026-01-28T19:06:27Z,208,WIFI,1,false
TX0004166,U00073,2026-01-28T19:39:15Z,16,GPS,1,true
TX0008852,U00002,2026-01-28T20:32:15Z,131,GPS,3,false
TX0005397,U00127,2026-01-28T20:42:48Z,169,GPS,2,false
TX0004517,U00025,2026-01-28T20:48:34Z,65,IP,1,false
TX0005387,U00041,2026-01-28T23:00:43Z,325,IP,4,false
TX0000705,U00145,2026-01-28T23:32:14Z,271,TORRE_CELULAR,3,false
TX0003009,U00113,2026-01-29T00:04:44Z,214,GPS,3,true
TX0000753,U00052,2026-01-29T01:18:15Z,283,GPS,5,false
TX0002480,U00075,2026-01-29T01:28:38Z,326,IP,2,false
TX0002364,U00026,2026-01-29T01:45:40Z,130,TORRE_CELULAR,3,false
TX0002951,U00107,2026-01-29T03:26:15Z,140,GPS,3,true
TX0005569,U00073,2026-01-29T03:26:16Z,295,GPS,1,false
TX0001426,U00055,2026-01-29T03:55:22Z,175,TORRE_CELULAR,3,false
TX0002967,U00002,2026-01-29T04:16:07Z,231,WIFI,3,false
TX0003277,U00002,2026-01-29T04:46:12Z,210,IP,3,false
TX0007626,U00099,2026-01-29T05:59:54Z,137,GPS,5,false
TX0001022,U00150,2026-01-29T06:03:17Z,126,GPS,2,false
TX0003774,U00106,2026-01-29T06:31:17Z,194,GPS,4,false
TX0004945,U00059,2026-01-29T07:05:06Z,113,IP,5,false
TX0006948,U00049,2026-01-29T07:11:04Z,56,GPS,1,false
TX0004204,U00145,2026-01-29T08:17:24Z,187,WIFI,3,false
TX0003354,U00098,2026-01-29T08:18:39Z,174,GPS,5,false
TX0000496,U00025,2026-01-29T08:24:59Z,113,GPS,1,false
TX0000515,U00146,2026-01-29T08:44:43Z,40,WIFI,5,false
TX0001075,U00070,2026-01-29T08:46:28Z,67,GPS,4,false
TX0008262,U00075,2026-01-29T09:16:39Z,212,GPS,2,false
TX0001949,U00075,2026-01-29T10:36:44Z,46,IP,2,false
TX0001936,U00159,2026-01-29T10:39:56Z,171,WIFI,4,false
TX0003908,U00003,2026-01-29T10:40:30Z,148,IP,5,false
TX0006046,U00034,2026-01-29T11:32:10Z,139,GPS,2,true
TX0001884,U00010,2026-01-29T11:34:47Z,336,WIFI,5,true
TX0004433,U00048,2026-01-29T12:14:07Z,100,GPS,3,true
TX0004743,U00073,2026-01-29T12:23:55Z,133,IP,1,false
TX0003524,U00025,2026-01-29T12:37:07Z,44,TORRE_CELULAR,1,false
TX0001846,U00003,2026-01-29T15:06:59Z,304,GPS,5,false
TX0007348,U00075,2026-01-29T15:49:15Z,134,WIFI,2,false
TX0006804,U00049,2026-01-29T16:34:54Z,307,GPS,1,false
TX0004992,U00140,2026-01-29T17:08:50Z,91,TORRE_CELULAR,3,false
TX0004668,U00030,2026-01-29T17:17:02Z,186,GPS,4,false
TX0004935,U00097,2026-01-29T17:19:44Z,29,GPS,4,false
TX0005248,U00049,2026-01-29T19:00:07Z,277,TORRE_CELULAR,1,false
TX0003953,U00151,2026-01-29T19:28:20Z,43,WIFI,3,false
TX0007694,U00002,2026-01-29T19:48:00Z,284,GPS,3,false
TX0007517,U00103,2026-01-29T22:54:37Z,328,TORRE_CELULAR,2,false
TX0000878,U00035,2026-01-29T23:08:02Z,163,TORRE_CELULAR,3,false
TX0006895,U00064,2026-01-29T23:27:55Z,111,IP,3,false
TX0001192,U00075,2026-01-30T00:02:48Z,252,IP,2,false
TX0000303,U00099,2026-01-30T00:45:06Z,33,GPS,5,false
TX0000211,U00079,2026-01-30T01:06:00Z,178,GPS,3,false
TX0001489,U00074,2026-01-30T01:31:16Z,90,GPS,5,false
TX0003556,U00145,2026-01-30T01:38:02Z,31,IP,3,false
TX0005738,U00027,2026-01-30T01:47:36Z,156,IP,2,false
TX0008223,U00124,2026-01-30T01:51:47Z,187,GPS,5,false
TX0007798,U00134,2026-01-30T02:04:42Z,155,WIFI,5,false
TX0001455,U00097,2026-01-30T02:11:01Z,127,WIFI,4,false
TX0004726,U00074,2026-01-30T02:12:43Z,101,GPS,5,false
TX0003033,U00071,2026-01-30T02:30:36Z,188,GPS,5,false
TX0003345,U00038,2026-01-30T02:48:48Z,187,GPS,2,false
TX0006161,U00143,2026-01-30T03:23:13Z,169,IP,4,false
TX0005659,U00029,2026-01-30T03:32:21Z,202,GPS,5,false
TX0008074,U00032,2026-01-30T03:50:09Z,310,WIFI,5,false
TX0000592,U00005,2026-01-30T04:33:18Z,273,IP,3,true
TX0003272,U00124,2026-01-30T04:33:40Z,50,WIFI,5,false
TX0005039,U00049,2026-01-30T04:41:33Z,42,GPS,1,false
TX0003468,U00099,2026-01-30T04:43:52Z,307,GPS,5,false
TX0008984,U00050,2026-01-30T05:09:05Z,36,WIFI,5,false
TX0000517,U00074,2026-01-30T05:28:44Z,300,IP,5,false
TX0002876,U00134,2026-01-30T05:35:50Z,150,TORRE_CELULAR,5,false
TX0002548,U00073,2026-01-30T05:35:57Z,232,GPS,1,false
TX0002147,U00153,2026-01-30T05:49:22Z,157,IP,3,true
TX0003929,U00003,2026-01-30T06:05:39Z,59,IP,5,false
TX0004990,U00097,2026-01-30T06:21:02Z,311,GPS,4,false
TX0004419,U00122,2026-01-30T07:03:54Z,337,TORRE_CELULAR,4,false
TX0003286,U00111,2026-01-30T07:10:59Z,31,GPS,1,false
TX0006790,U00103,2026-01-30T07:59:15Z,175,WIFI,2,false
TX0002622,U00075,2026-01-30T08:22:05Z,156,GPS,2,false
TX0005757,U00026,2026-01-30T08:24:55Z,233,WIFI,3,false
TX0000993,U00099,2026-01-30T09:35:55Z,306,GPS,5,false
TX0006330,U00099,2026-01-30T10:31:59Z,256,IP,5,false
TX0000500,U00057,2026-01-30T10:33:06Z,309,WIFI,4,false
TX0007805,U00036,2026-01-30T10:48:28Z,285,WIFI,5,true
TX0003789,U00119,2026-01-30T11:07:58Z,334,GPS,3,false
TX0007011,U00146,2026-01-30T12:46:02Z,318,GPS,5,false
TX0004295,U00012,2026-01-30T13:12:08Z,246,GPS,2,false
TX0004795,U00055,2026-01-30T13:13:18Z,221,GPS,3,false
TX0008583,U00121,2026-01-30T13:31:29Z,44,IP,4,false
TX0001866,U00020,2026-01-30T13:56:42Z,17,WIFI,1,false
TX0007600,U00036,2026-01-30T14:02:42Z,190,TORRE_CELULAR,5,false
TX0001621,U00146,2026-01-30T14:28:08Z,310,IP,5,false
TX0000949,U00013,2026-01-30T14:50:46Z,108,GPS,4,true
TX0002150,U00124,2026-01-30T14:57:23Z,256,WIFI,5,false
TX0003502,U00050,2026-01-30T15:03:51Z,115,GPS,5,false
TX0007447,U00057,2026-01-30T15:04:31Z,47,IP,4,false
TX0008974,U00124,2026-01-30T15:29:27Z,168,GPS,5,false
TX0007919,U00099,2026-01-30T16:28:29Z,248,IP,5,false
TX0007601,U00047,2026-01-30T16:39:37Z,150,GPS,5,true
TX0006906,U00103,2026-01-30T16:50:37Z,236,GPS,2,false
TX0006154,U00055,2026-01-30T16:54:00Z,269,TORRE_CELULAR,3,false
TX0006223,U00145,2026-01-30T18:26:18Z,189,GPS,3,false
TX0000821,U00003,2026-01-30T18:38:26Z,308,TORRE_CELULAR,5,false
TX0003377,U00049,2026-01-30T19:56:16Z,174,GPS,1,true
TX0007110,U00093,2026-01-30T21:19:15Z,322,GPS,2,false
TX0006930,U00002,2026-01-30T21:25:32Z,195,GPS,3,false
TX0005195,U00037,2026-01-30T22:27:22Z,250,GPS,4,false
TX0003414,U00149,2026-01-30T23:55:49Z,217,WIFI,5,false
TX0005497,U00017,2026-01-31T00:22:18Z,78,GPS,4,false
TX0002180,U00073,2026-01-31T01:08:52Z,72,IP,1,false
TX0003550,U00001,2026-01-31T01:33:32Z,184,IP,4,false
TX0008786,U00027,2026-01-31T02:13:56Z,255,WIFI,2,false
TX0004291,U00123,2026-01-31T03:08:11Z,24,IP,2,false
TX0006214,U00030,2026-01-31T03:20:27Z,133,WIFI,4,true
TX0004862,U00004,2026-01-31T03:26:51Z,58,GPS,4,false
TX0000822,U00058,2026-01-31T03:38:18Z,137,IP,3,false
TX0003210,U00103,2026-01-31T03:39:01Z,338,TORRE_CELULAR,2,false
TX0007304,U00130,2026-01-31T04:18:50Z,212,GPS,5,false
TX0003596,U00122,2026-01-31T04:25:53Z,32,TORRE_CELULAR,4,true
TX0002811,U00134,2026-01-31T04:47:48Z,164,GPS,5,false
TX0000331,U00005,2026-01-31T05:16:07Z,75,GPS,3,true
TX0005750,U00025,2026-01-31T05:33:02Z,297,WIFI,1,false
TX0003539,U00026,2026-01-31T07:50:11Z,316,GPS,3,false
TX0007903,U00018,2026-01-31T09:48:32Z,231,WIFI,1,false
TX0003537,U00114,2026-01-31T11:11:54Z,327,IP,3,false
TX0004135,U00097,2026-01-31T11:50:00Z,69,IP,4,false
TX0006950,U00049,2026-01-31T12:07:18Z,251,IP,1,false
TX0004765,U00123,2026-01-31T12:21:05Z,129,WIFI,2,false
TX0008132,U00079,2026-01-31T12:38:08Z,76,GPS,3,false
TX0004397,U00063,2026-01-31T13:12:33Z,90,GPS,4,true
TX0002450,U00020,2026-01-31T13:12:37Z,54,WIFI,1,false
TX0007581,U00075,2026-01-31T13:14:44Z,188,GPS,2,false
TX0000106,U00054,2026-01-31T13:21:45Z,218,GPS,4,true
TX0002580,U00124,2026-01-31T13:27:03Z,144,GPS,5,false
TX0005231,U00124,2026-01-31T14:11:55Z,152,GPS,5,false
TX0007959,U00066,2026-01-31T14:18:53Z,246,GPS,2,true
TX0000176,U00094,2026-01-31T14:19:26Z,89,GPS,4,false
TX0001663,U00051,2026-01-31T14:36:48Z,67,GPS,4,false
TX0004031,U00059,2026-01-31T14:47:56Z,155,TORRE_CELULAR,5,false
TX0005724,U00035,2026-01-31T14:49:18Z,255,GPS,3,false
TX0000996,U00089,2026-01-31T15:13:26Z,251,GPS,2,false
TX0003859,U00049,2026-01-31T17:15:25Z,301,GPS,1,false
TX0008872,U00147,2026-01-31T17:54:27Z,345,GPS,5,false
TX0008125,U00027,2026-01-31T17:55:03Z,87,IP,2,false
TX0002785,U00145,2026-01-31T18:01:33Z,326,GPS,3,false
TX0003452,U00134,2026-01-31T19:07:11Z,180,TORRE_CELULAR,5,false
TX0006294,U00065,2026-01-31T19:33:49Z,277,GPS,4,false
TX0004017,U00116,2026-01-31T19:38:05Z,276,TORRE_CELULAR,3,false
TX0000275,U00003,2026-01-31T20:07:38Z,18,WIFI,5,false
TX0005451,U00003,2026-01-31T21:07:49Z,193,IP,5,false
TX0000867,U00030,2026-01-31T21:19:10Z,122,IP,4,false
TX0005419,U00020,2026-01-31T21:55:37Z,339,WIFI,1,false
TX0005638,U00147,2026-01-31T22:24:07Z,168,GPS,5,false
TX0005317,U00122,2026-01-31T22:33:18Z,264,GPS,4,false
TX0005469,U00121,2026-01-31T23:50:20Z,286,TORRE_CELULAR,4,false
TX0007866,U00094,2026-02-01T00:41:25Z,21,TORRE_CELULAR,4,false
TX0000397,U00104,2026-02-01T00:58:15Z,94,TORRE_CELULAR,4,false
TX0008313,U00129,2026-02-01T01:49:51Z,137,WIFI,5,false
TX0005903,U00125,2026-02-01T02:20:31Z,320,GPS,5,false
TX0006885,U00147,2026-02-01T02:58:55Z,249,GPS,5,false
TX0008867,U00113,2026-02-01T03:00:05Z,186,GPS,3,false
TX0001910,U00097,2026-02-01T03:19:58Z,205,TORRE_CELULAR,4,false
TX0008134,U00097,2026-02-01T03:40:07Z,97,IP,4,false
TX0001651,U00050,2026-02-01T03:52:50Z,330,IP,5,false
TX0001087,U00109,2026-02-01T04:05:30Z,116,WIFI,5,true
TX0007794,U00157,2026-02-01T04:08:25Z,41,GPS,4,true
TX0003085,U00123,2026-02-01T04:38:32Z,269,GPS,2,false
TX0004132,U00147,2026-02-01T05:19:06Z,224,WIFI,5,false
TX0007154,U00125,2026-02-01T06:01:12Z,193,GPS,5,false
TX0006505,U00073,2026-02-01T06:14:39Z,185,IP,1,false
TX0002695,U00026,2026-02-01T06:16:42Z,312,GPS,3,false
TX0002858,U00099,2026-02-01T06:27:53Z,257,IP,5,false
TX0008275,U00040,2026-02-01T07:29:48Z,98,IP,3,false
TX0002687,U00067,2026-02-01T07:37:23Z,242,GPS,2,false
TX0003488,U00026,2026-02-01T09:04:54Z,25,IP,3,false
TX0002441,U00003,2026-02-01T09:33:44Z,311,WIFI,5,false
TX0006206,U00034,2026-02-01T09:52:12Z,348,GPS,2,false
TX0000274,U00099,2026-02-01T10:00:38Z,77,GPS,5,false
TX0001074,U00045,2026-02-01T10:09:14Z,83,IP,2,true
TX0004670,U00002,2026-02-01T10:56:20Z,185,WIFI,3,false
TX0000739,U00026,2026-02-01T12:38:49Z,88,TORRE_CELULAR,3,false
TX0005365,U00067,2026-02-01T12:52:36Z,332,WIFI,2,false
TX0005244,U00076,2026-02-01T12:53:04Z,327,IP,5,false
TX0000281,U00027,2026-02-01T13:30:49Z,111,WIFI,2,false
