tx_id,comercio_id,terminal_id,canal_pago,autorizacion,comision_pct,fecha_hora
TX0007088,M000048,TERM-38781,WEB,AUTH-441361,3.42,2026-02-15T06:00:42Z
TX0000440,M000180,TERM-74359,APP,AUTH-681792,0.61,2026-02-15T06:22:08Z
TX0000972,M000356,TERM-82612,APP,AUTH-319434,3.41,2026-02-15T06:39:59Z
TX0008638,M000041,TERM-91185,WEB,AUTH-937973,3.14,2026-02-15T07:57:35Z
TX0004719,M000383,TERM-71515,POS,AUTH-942840,2.67,2026-02-15T08:56:48Z
TX0003916,M000118,TERM-46238,WEB,AUTH-748338,0.97,2026-02-15T10:29:42Z
TX0008542,M000055,TERM-98715,WEB,AUTH-168891,2.37,2026-02-15T10:53:44Z
TX0004248,M000036,TERM-72118,WEB,AUTH-672799,2.50,2026-02-15T12:01:03Z
TX0004973,M000258,TERM-71758,WEB,AUTH-734566,3.33,2026-02-15T12:04:18Z
TX0001314,M000400,TERM-33208,APP,AUTH-122041,1.02,2026-02-15T13:48:18Z
TX0007984,M000218,TERM-19105,WEB,AUTH-720870,2.20,2026-02-15T14:02:21Z
TX0000688,M000122,TERM-79909,WEB,AUTH-288754,3.74,2026-02-15T14:10:30Z
TX0008435,M000223,TERM-24486,APP,AUTH-891280,2.05,2026-02-15T16:04:29Z
TX0002221,M000369,TERM-10398,APP,AUTH-784722,1.61,2026-02-15T16:09:21Z
TX0001919,M000111,TERM-62501,WEB,AUTH-949320,3.54,2026-02-15T17:45:12Z
TX0004980,M000055,TERM-44295,POS,AUTH-589136,3.21,2026-02-15T19:25:35Z
TX0008570,M000103,TERM-53121,WEB,AUTH-196845,4.05,2026-02-15T19:31:12Z
TX0002182,M000019,TERM-43744,APP,AUTH-565926,1.37,2026-02-15T21:26:17Z
TX0006655,M000060,TERM-37395,POS,AUTH-484320,3.43,2026-02-15T21:50:22Z
TX0005616,M000296,TERM-52920,WEB,AUTH-951135,1.86,2026-02-15T21:53:10Z
TX0007032,M000363,TERM-10412,WEB,AUTH-481588,3.58,2026-02-15T22:07:21Z
TX0008121,M000024,TERM-69306,APP,AUTH-954489,2.41,2026-02-15T22:15:43Z
TX0003994,M000158,TERM-56748,WEB,AUTH-145885,2.92,2026-02-15T22:51:25Z
TX0000538,M000213,TERM-77690,POS,AUTH-639425,0.78,2026-02-16T00:22:45Z
TX0005003,M000047,TERM-64746,WEB,AUTH-417865,4.04,2026-02-16T00:30:28Z
TX0002284,M000411,TERM-44260,WEB,AUTH-690168,3.68,2026-02-16T00:41:36Z
TX0006530,M000175,TERM-87002,APP,AUTH-426632,3.52,2026-02-16T04:11:21Z
TX0002039,M000420,TERM-76834,POS,AUTH-649177,0.84,2026-02-16T07:13:33Z
TX0001793,M000093,TERM-88214,POS,AUTH-412251,1.80,2026-02-16T07:19:45Z
TX0007747,M000204,TERM-76001,WEB,AUTH-532023,1.38,2026-02-16T07:38:28Z
TX0003231,M000395,TERM-22762,WEB,AUTH-506217,1.79,2026-02-16T09:23:09Z
TX0001586,M000221,TERM-19296,POS,AUTH-314768,0.66,2026-02-16T10:09:04Z
TX0005278,M000198,TERM-86478,APP,AUTH-227034,0.89,2026-02-16T11:23:35Z
TX0003261,M000263,TERM-55410,APP,AUTH-399503,2.97,2026-02-16T14:34:07Z
TX0008291,M000372,TERM-71560,APP,AUTH-827435,1.25,2026-02-16T16:17:43Z
TX0004153,M000231,TERM-77057,APP,AUTH-751562,1.34,2026-02-16T16:32:36Z
TX0005099,M000278,TERM-32668,APP,AUTH-627008,4.11,2026-02-16T16:34:59Z
TX0003080,M000102,TERM-16901,POS,AUTH-438456,0.78,2026-02-16T17:03:08Z
TX0007590,M000064,TERM-33627,WEB,AUTH-529177,0.52,2026-02-16T18:37:33Z
TX0003536,M000102,TERM-76322,APP,AUTH-836475,3.63,2026-02-16T19:26:33Z
TX0006298,M000050,TERM-63281,WEB,AUTH-585848,1.68,2026-02-16T19:56:22Z
TX0003001,M000177,TERM-92811,WEB,AUTH-804041,1.16,2026-02-16T20:09:25Z
TX0004856,M000264,TERM-89036,POS,AUTH-112796,2.01,2026-02-16T20:15:24Z
TX0002826,M000235,TERM-37478,WEB,AUTH-479682,1.62,2026-02-16T20:58:22Z
TX0008628,M000307,TERM-82648,APP,AUTH-567022,1.81,2026-02-16T22:34:15Z
TX0000641,M000370,TERM-88718,POS,AUTH-252074,1.72,2026-02-16T23:24:51Z
TX0002922,M000405,TERM-92415,APP,AUTH-942414,0.81,2026-02-17T00:34:07Z
TX0001939,M000364,TERM-35988,WEB,AUTH-795523,3.17,2026-02-17T00:50:26Z
TX0008528,M000384,TERM-54595,POS,AUTH-358558,3.89,2026-02-17T02:41:55Z
TX0007846,M000178,TERM-42498,WEB,AUTH-639409,2.41,2026-02-17T04:44:22Z
TX0004363,M000224,TERM-15587,WEB,AUTH-797967,1.14,2026-02-17T04:58:15Z
TX0008333,M000139,TERM-59441,APP,AUTH-280453,1.18,2026-02-17T05:09:04Z
TX0001989,M000117,TERM-75567,POS,AUTH-940449,4.14,2026-02-17T08:18:57Z
TX0004010,M000409,TERM-96979,WEB,AUTH-383249,2.81,2026-02-17T08:27:23Z
TX0005116,M000020,TERM-86766,APP,AUTH-710077,1.15,2026-02-17T08:30:27Z
TX0006633,M000306,TERM-39284,WEB,AUTH-989339,2.40,2026-02-17T08:33:08Z
TX0007082,M000377,TERM-24996,WEB,AUTH-663677,1.31,2026-02-17T08:33:40Z
TX0004182,M000061,TERM-99766,WEB,AUTH-645987,1.99,2026-02-17T08:57:26Z
TX0004932,M000379,TERM-36685,POS,AUTH-581124,2.09,2026-02-17T11:10:02Z
TX0006280,M000350,TERM-38612,WEB,AUTH-118772,2.02,2026-02-17T11:18:37Z
TX0005047,M000226,TERM-35670,APP,AUTH-780865,1.85,2026-02-17T11:42:43Z
TX0008464,M000031,TERM-71442,POS,AUTH-265970,2.16,2026-02-17T12:31:59Z
TX0007894,M000077,TERM-16225,POS,AUTH-959270,3.95,2026-02-17T12:59:54Z
TX0007608,M000039,TERM-39942,WEB,AUTH-432986,3.84,2026-02-17T13:10:59Z
TX0000684,M000046,TERM-29844,WEB,AUTH-902432,3.17,2026-02-17T14:09:46Z
TX0007410,M000182,TERM-40933,WEB,AUTH-919449,3.89,2026-02-17T15:31:26Z
TX0003161,M000230,TERM-49468,APP,AUTH-747654,2.64,2026-02-17T17:59:45Z
TX0004577,M000146,TERM-89547,WEB,AUTH-513604,1.68,2026-02-17T18:24:02Z
TX0001502,M000160,TERM-39419,WEB,AUTH-906620,2.98,2026-02-17T18:44:17Z
TX0000562,M000384,TERM-97747,WEB,AUTH-212637,0.93,2026-02-17T20:30:14Z
TX0002123,M000384,TERM-19806,POS,AUTH-598685,3.82,2026-02-17T23:00:43Z
TX0006890,M000278,TERM-97661,WEB,AUTH-918893,0.69,2026-02-18T01:52:12Z
TX0007514,M000242,TERM-96100,APP,AUTH-327648,2.86,2026-02-18T03:03:06Z
TX0006097,M000247,TERM-99928,APP,AUTH-873493,3.48,2026-02-18T03:44:46Z
TX0001499,M000217,TERM-72679,WEB,AUTH-214365,3.24,2026-02-18T05:56:57Z
TX0000461,M000064,TERM-80215,WEB,AUTH-227300,2.28,2026-02-18T06:34:50Z
TX0008197,M000276,TERM-43009,WEB,AUTH-847961,1.45,2026-02-18T07:09:28Z
TX0007385,M000372,TERM-50153,WEB,AUTH-475557,1.87,2026-02-18T08:19:05Z
TX0004748,M000149,TERM-54952,APP,AUTH-341227,3.65,2026-02-18T08:49:38Z
TX0007535,M000199,TERM-61366,WEB,AUTH-701459,2.56,2026-02-18T09:04:33Z
TX0002621,M000218,TERM-36705,APP,AUTH-482650,2.12,2026-02-18T10:37:00Z
TX0007605,M000432,TERM-78469,APP,AUTH-288293,1.92,2026-02-18T10:59:24Z
TX0005033,M000048,TERM-26876,APP,AUTH-827276,3.48,2026-02-18T11:21:19Z
TX0005431,M000131,TERM-55633,APP,AUTH-939939,2.91,2026-02-18T11:36:55Z
TX0005035,M000170,TERM-43474,APP,AUTH-558072,2.42,2026-02-18T12:42:57Z
TX0008095,M000205,TERM-64043,WEB,AUTH-683598,1.09,2026-02-18T13:33:56Z
TX0004623,M000107,TERM-88149,WEB,AUTH-780604,0.61,2026-02-18T14:35:48Z
TX0008076,M000178,TERM-55367,WEB,AUTH-654320,1.52,2026-02-18T16:06:33Z
TX0003454,M000329,TERM-56994,WEB,AUTH-400638,3.69,2026-02-18T16:22:31Z
TX0008874,M000353,TERM-39476,APP,AUTH-168354,3.27,2026-02-18T17:28:21Z
TX0004320,M000357,TERM-87714,POS,AUTH-676181,3.14,2026-02-18T18:12:44Z
TX0008172,M000104,TERM-94614,WEB,AUTH-780570,4.16,2026-02-18T18:50:07Z
TX0000665,M000015,TERM-95217,POS,AUTH-599921,0.87,2026-02-18T19:01:31Z
TX0000080,M000009,TERM-47431,WEB,AUTH-997645,1.08,2026-02-18T22:32:42Z
TX0003005,M000085,TERM-31154,APP,AUTH-972206,3.32,2026-02-18T22:48:29Z
TX0008999,M000106,TERM-75564,APP,AUTH-505776,1.63,2026-02-18T23:37:59Z
TX0008833,M000151,TERM-15095,APP,AUTH-246253,4.14,2026-02-18T23:39:32Z
TX0008776,M000249,TERM-45969,APP,AUTH-182710,3.88,2026-02-19T00:57:21Z
TX0007384,M000315,TERM-91686,POS,AUTH-876893,2.64,2026-02-19T01:40:00Z
TX0007881,M000437,TERM-40871,APP,AUTH-737980,1.11,2026-02-19T01:40:35Z
TX0006345,M000430,TERM-74891,APP,AUTH-743051,3.43,2026-02-19T01:54:44Z
TX0007901,M000181,TERM-48743,APP,AUTH-632570,2.67,2026-02-19T04:05:45Z
TX0005305,M000376,TERM-86515,WEB,AUTH-601608,2.94,2026-02-19T04:37:58Z
TX0004227,M000245,TERM-44109,POS,AUTH-231919,3.51,2026-02-19T06:09:49Z
TX0000112,M000404,TERM-36787,WEB,AUTH-973578,1.61,2026-02-19T06:11:41Z
TX0005356,M000029,TERM-38531,APP,AUTH-928347,2.90,2026-02-19T08:55:50Z
TX0006300,M000443,TERM-61091,APP,AUTH-425804,1.06,2026-02-19T09:25:25Z
TX0008474,M000206,TERM-37539,APP,AUTH-231991,2.78,2026-02-19T10:57:36Z
TX0003128,M000243,TERM-85403,APP,AUTH-719918,0.75,2026-02-19T13:11:36Z
TX0007834,M000256,TERM-85739,APP,AUTH-524916,1.52,2026-02-19T13:27:26Z
TX0004894,M000250,TERM-37552,APP,AUTH-933896,3.68,2026-02-19T16:55:05Z
TX0006269,M000106,TERM-73852,APP,AUTH-684483,1.18,2026-02-19T18:03:48Z
TX0002601,M000421,TERM-39626,APP,AUTH-822336,0.96,2026-02-19T18:49:22Z
TX0004211,M000257,TERM-55625,APP,AUTH-900306,1.63,2026-02-19T19:10:14Z
TX0002851,M000198,TERM-83537,WEB,AUTH-574758,1.39,2026-02-19T21:38:18Z
TX0006048,M000332,TERM-73509,WEB,AUTH-211283,0.59,2026-02-19T22:21:41Z
TX0006288,M000313,TERM-30688,APP,AUTH-184589,4.09,2026-02-19T22:21:59Z
TX0005269,M000040,TERM-68135,APP,AUTH-797658,2.33,2026-02-19T22:31:53Z
TX0001483,M000314,TERM-29945,WEB,AUTH-534507,3.62,2026-02-19T23:16:20Z
TX0002355,M000102,TERM-58979,APP,AUTH-144707,0.55,2026-02-19T23:22:10Z
TX0006952,M000393,TERM-37666,APP,AUTH-260306,1.35,2026-02-20T00:29:31Z
TX0000361,M000413,TERM-96321,WEB,AUTH-940836,0.54,2026-02-20T01:05:31Z
TX0004393,M000119,TERM-11865,APP,AUTH-591023,1.01,2026-02-20T01:15:40Z
TX0006497,M000151,TERM-10181,WEB,AUTH-744303,3.22,2026-02-20T02:14:31Z
TX0004170,M000436,TERM-63925,WEB,AUTH-780642,1.23,2026-02-20T05:36:47Z
TX0004290,M000329,TERM-70066,WEB,AUTH-643519,1.55,2026-02-20T05:44:59Z
TX0000287,M000149,TERM-79307,APP,AUTH-332778,0.65,2026-02-20T06:12:05Z
TX0007284,M000264,TERM-78702,WEB,AUTH-899311,2.22,2026-02-20T06:16:43Z
TX0004981,M000151,TERM-24704,POS,AUTH-453985,2.68,2026-02-20T06:40:35Z
TX0002273,M000073,TERM-74336,APP,AUTH-767015,0.88,2026-02-20T08:03:47Z
TX0000046,M000169,TERM-32600,APP,AUTH-857328,1.12,2026-02-20T09:26:21Z
TX0002434,M000303,TERM-58669,APP,AUTH-587658,0.97,2026-02-20T09:43:39Z
TX0006677,M000157,TERM-72399,APP,AUTH-230778,1.57,2026-02-20T09:59:09Z
TX0002979,M000238,TERM-79819,APP,AUTH-309815,2.45,2026-02-20T10:12:37Z
TX0006179,M000370,TERM-19499,WEB,AUTH-383217,1.17,2026-02-20T11:31:23Z
TX0001430,M000092,TERM-57039,APP,AUTH-664238,2.15,2026-02-20T11:51:10Z
TX0004075,M000296,TERM-93385,APP,AUTH-619408,1.48,2026-02-20T12:01:12Z
TX0004598,M000260,TERM-60340,APP,AUTH-575337,3.45,2026-02-20T14:33:20Z
TX0003808,M000113,TERM-76838,APP,AUTH-235574,1.26,2026-02-20T14:51:18Z
TX0006328,M000395,TERM-26427,WEB,AUTH-905491,1.79,2026-02-20T14:57:20Z
TX0007975,M000016,TERM-32999,WEB,AUTH-323848,1.53,2026-02-20T15:35:44Z
TX0004829,M000252,TERM-13156,WEB,AUTH-594372,3.41,2026-02-20T16:20:46Z
TX0003401,M000209,TERM-50799,WEB,AUTH-968065,4.11,2026-02-20T16:25:00Z
TX0004686,M000382,TERM-31030,WEB,AUTH-181044,2.12,2026-02-20T17:14:54Z
TX0006528,M000157,TERM-35766,POS,AUTH-225939,3.19,2026-02-20T18:09:32Z
TX0001536,M000120,TERM-67863,WEB,AUTH-901885,4.03,2026-02-20T19:44:07Z
TX0007893,M000235,TERM-31939,WEB,AUTH-411466,2.93,2026-02-20T20:24:34Z
TX0003951,M000284,TERM-26271,WEB,AUTH-587243,2.53,2026-02-21T01:04:47Z
TX0004341,M000309,TERM-48945,POS,AUTH-803541,1.26,2026-02-21T01:38:21Z
TX0001710,M000125,TERM-51331,POS,AUTH-513297,2.46,2026-02-21T03:49:50Z
TX0004791,M000060,TERM-87032,WEB,AUTH-350170,2.75,2026-02-21T05:05:54Z
TX0002098,M000100,TERM-23327,POS,AUTH-798658,3.34,2026-02-21T05:57:58Z
TX0008444,M000224,TERM-25929,WEB,AUTH-131473,0.64,2026-02-21T06:11:38Z
TX0006340,M000411,TERM-31047,WEB,AUTH-987108,3.60,2026-02-21T06:49:38Z
TX0003715,M000439,TERM-99805,APP,AUTH-546918,1.04,2026-02-21T09:22:08Z
TX0002008,M000204,TERM-44458,POS,AUTH-991902,2.74,2026-02-21T09:53:36Z
TX0003665,M000442,TERM-32188,POS,AUTH-706662,2.02,2026-02-21T10:09:47Z
TX0001470,M000089,TERM-76297,APP,AUTH-188196,2.97,2026-02-21T10:21:35Z
TX0002226,M000225,TERM-27438,WEB,AUTH-750840,3.02,2026-02-21T15:03:26Z
TX0000433,M000409,TERM-61860,POS,AUTH-216254,2.29,2026-02-21T15:13:18Z
TX0001571,M000361,TERM-27066,WEB,AUTH-768732,2.16,2026-02-21T16:03:01Z
TX0006931,M000362,TERM-57948,WEB,AUTH-505000,1.70,2026-02-21T16:21:18Z
TX0004056,M000434,TERM-57633,APP,AUTH-851708,2.11,2026-02-21T17:19:39Z
TX0007307,M000210,TERM-91046,POS,AUTH-100253,2.02,2026-02-21T19:12:01Z
TX0000075,M000295,TERM-24517,POS,AUTH-814200,3.22,2026-02-21T19:35:22Z
TX0003301,M000128,TERM-61630,POS,AUTH-656104,1.95,2026-02-21T20:21:14Z
TX0004277,M000242,TERM-31726,WEB,AUTH-433621,3.98,2026-02-21T21:21:26Z
TX0003999,M000300,TERM-52961,WEB,AUTH-452211,0.55,2026-02-21T23:27:45Z
TX0006035,M000250,TERM-95454,APP,AUTH-792967,1.06,2026-02-21T23:51:40Z
TX0007951,M000008,TERM-30450,WEB,AUTH-318894,1.89,2026-02-22T06:36:13Z
TX0005779,M000232,TERM-96122,WEB,AUTH-789305,3.91,2026-02-22T06:48:29Z
TX0004424,M000051,TERM-77007,POS,AUTH-905798,3.12,2026-02-22T09:21:57Z
TX0007623,M000150,TERM-49321,APP,AUTH-852120,2.61,2026-02-22T10:28:59Z
TX0005259,M000363,TERM-21799,POS,AUTH-115514,2.40,2026-02-22T11:27:46Z
TX0003519,M000110,TERM-73311,APP,AUTH-344302,1.69,2026-02-22T11:44:06Z
TX0004544,M000075,TERM-50040,APP,AUTH-421573,1.72,2026-02-22T11:45:59Z
TX0008075,M000044,TERM-79760,WEB,AUTH-610245,2.34,2026-02-22T13:37:46Z
TX0007158,M000211,TERM-83608,WEB,AUTH-590284,1.57,2026-02-22T13:44:18Z
TX0006910,M000009,TERM-59187,WEB,AUTH-589263,2.47,2026-02-22T14:11:07Z
TX0006022,M000064,TERM-60732,WEB,AUTH-663650,1.00,2026-02-22T15:16:00Z
TX0001094,M000362,TERM-37326,APP,AUTH-560118,3.01,2026-02-22T15:54:15Z
TX0004007,M000300,TERM-76723,WEB,AUTH-522058,4.18,2026-02-22T16:39:37Z
TX0007785,M000008,TERM-65429,APP,AUTH-105662,0.75,2026-02-22T16:52:55Z
TX0004425,M000018,TERM-83756,WEB,AUTH-771462,4.03,2026-02-22T17:34:56Z
TX0006130,M000036,TERM-23815,APP,AUTH-770883,3.53,2026-02-22T18:49:47Z
TX0008941,M000334,TERM-97286,APP,AUTH-551689,3.30,2026-02-22T20:04:34Z
TX0000568,M000215,TERM-53841,APP,AUTH-922964,2.93,2026-02-22T20:35:34Z
TX0002807,M000086,TERM-16230,APP,AUTH-581296,3.92,2026-02-22T20:36:53Z
TX0001512,M000377,TERM-26152,WEB,AUTH-618476,3.00,2026-02-22T21:04:55Z
TX0002243,M000086,TERM-16768,APP,AUTH-422802,1.64,2026-02-22T21:27:43Z
TX0000802,M000385,TERM-84518,APP,AUTH-510200,2.31,2026-02-22T22:35:33Z
TX0007270,M000214,TERM-87524,APP,AUTH-611781,1.75,2026-02-22T22:53:36Z
TX0002282,M000298,TERM-62564,APP,AUTH-695674,2.38,2026-02-22T23:15:19Z
TX0001147,M000194,TERM-21746,WEB,AUTH-732881,0.79,2026-02-22T23:52:13Z
TX0007169,M000242,TERM-23796,APP,AUTH-106878,3.51,2026-02-23T00:18:07Z
TX0001799,M000325,TERM-19827,WEB,AUTH-808686,2.92,2026-02-23T01:33:57Z
TX0000266,M000016,TERM-88498,WEB,AUTH-626620,2.81,2026-02-23T02:21:17Z
TX0006631,M000116,TERM-97569,APP,AUTH-477908,2.88,2026-02-23T02:30:09Z
TX0002540,M000363,TERM-66282,POS,AUTH-613242,2.78,2026-02-23T03:09:23Z
TX0002563,M000335,TERM-96850,APP,AUTH-672430,2.09,2026-02-23T03:54:58Z
TX0003962,M000395,TERM-89961,APP,AUTH-606211,3.79,2026-02-23T05:27:35Z
TX0002394,M000446,TERM-93926,APP,AUTH-592296,3.68,2026-02-23T10:57:04Z
TX0002281,M000081,TERM-73805,APP,AUTH-898426,4.08,2026-02-23T12:03:49Z
TX0005044,M000026,TERM-57956,POS,AUTH-179261,2.68,2026-02-23T14:23:42Z
TX0006623,M000415,TERM-60631,APP,AUTH-553155,4.03,2026-02-23T15:27:43Z
TX0007945,M000428,TERM-80627,POS,AUTH-903808,3.02,2026-02-23T16:03:16Z
TX0005924,M000268,TERM-48394,WEB,AUTH-526547,0.75,2026-02-23T16:15:07Z
TX0008760,M000174,TERM-45034,WEB,AUTH-138584,2.94,2026-02-23T20:02:13Z
TX0003917,M000150,TERM-70113,WEB,AUTH-994235,3.97,2026-02-23T20:47:15Z
TX0002887,M000039,TERM-26370,APP,AUTH-549154,2.49,2026-02-23T22:22:18Z
TX0003496,M000079,TERM-82785,APP,AUTH-639452,1.10,2026-02-23T23:48:15Z
TX0006225,M000366,TERM-41313,WEB,AUTH-465616,3.60,2026-02-24T00:07:34Z
TX0000048,M000249,TERM-46529,WEB,AUTH-477065,2.93,2026-02-24T01:18:01Z
TX0003220,M000109,TERM-97583,APP,AUTH-912168,3.58,2026-02-24T02:05:21Z
TX0006650,M000259,TERM-11634,APP,AUTH-226604,2.97,2026-02-24T03:26:06Z
TX0007323,M000307,TERM-49633,WEB,AUTH-578221,1.60,2026-02-24T05:12:14Z
TX0007819,M000108,TERM-41270,APP,AUTH-725652,3.52,2026-02-24T08:57:23Z
TX0005493,M000240,TERM-34286,POS,AUTH-503784,3.48,2026-02-24T09:20:44Z
TX0004159,M000275,TERM-40480,WEB,AUTH-171047,1.81,2026-02-24T09:32:13Z
TX0007319,M000078,TERM-41384,WEB,AUTH-922124,1.16,2026-02-24T10:55:47Z
TX0003120,M000422,TERM-72013,WEB,AUTH-965689,1.21,2026-02-24T11:10:02Z
TX0002452,M000270,TERM-28163,POS,AUTH-436174,2.54,2026-02-24T11:21:16Z
TX0000509,M000275,TERM-55070,WEB,AUTH-936933,3.68,2026-02-24T13:30:20Z
TX0006606,M000030,TERM-70709,APP,AUTH-202328,0.80,2026-02-24T14:02:55Z
TX0008547,M000261,TERM-69783,WEB,AUTH-593019,1.84,2026-02-24T14:28:20Z
TX0001870,M000374,TERM-52703,POS,AUTH-892692,0.82,2026-02-24T15:18:58Z
TX0000699,M000015,TERM-78470,APP,AUTH-969396,3.06,2026-02-24T15:29:59Z
TX0001078,M000080,TERM-28878,APP,AUTH-107677,1.91,2026-02-24T15:38:27Z
TX0007606,M000089,TERM-13098,WEB,AUTH-190423,3.92,2026-02-24T18:04:51Z
TX0006526,M000026,TERM-75260,APP,AUTH-978981,0.76,2026-02-24T20:15:04Z
TX0007200,M000016,TERM-66141,APP,AUTH-795976,3.33,2026-02-24T22:24:28Z
TX0000391,M000040,TERM-66954,APP,AUTH-840603,3.19,2026-02-24T23:25:25Z
TX0001776,M000327,TERM-37071,APP,AUTH-173721,2.80,2026-02-24T23:29:06Z
TX0004377,M000436,TERM-57989,POS,AUTH-543962,3.59,2026-02-24T23:33:15Z
TX0003617,M000356,TERM-84078,WEB,AUTH-637542,1.01,2026-02-25T00:07:46Z
TX0001257,M000227,TERM-27634,WEB,AUTH-604012,1.37,2026-02-25T00:50:20Z
TX0008088,M000346,TERM-67058,WEB,AUTH-645970,3.63,2026-02-25T05:21:11Z
TX0006209,M000074,TERM-98360,WEB,AUTH-673824,1.23,2026-02-25T06:26:17Z
TX0000413,M000442,TERM-40308,APP,AUTH-525473,3.07,2026-02-25T07:56:18Z
TX0002600,M000262,TERM-94841,WEB,AUTH-552023,3.81,2026-02-25T08:47:30Z
TX0008603,M000305,TERM-32138,POS,AUTH-256024,2.54,2026-02-25T09:27:48Z
TX0008769,M000154,TERM-14619,WEB,AUTH-858640,2.19,2026-02-25T10:00:38Z
TX0008879,M000252,TERM-87448,APP,AUTH-682514,2.01,2026-02-25T10:05:54Z
TX0001555,M000219,TERM-76661,WEB,AUTH-865872,2.67,2026-02-25T11:36:47Z
TX0003565,M000093,TERM-73684,WEB,AUTH-976907,1.59,2026-02-25T12:54:49Z
TX0001790,M000070,TERM-77834,WEB,AUTH-783406,1.18,2026-02-25T13:38:26Z
TX0003224,M000272,TERM-78724,WEB,AUTH-582606,3.50,2026-02-25T15:40:00Z
TX0004229,M000239,TERM-67305,WEB,AUTH-666463,3.58,2026-02-25T18:02:34Z
TX0008107,M000291,TERM-24393,APP,AUTH-951658,1.23,2026-02-25T18:30:38Z
TX0003495,M000410,TERM-98489,APP,AUTH-592619,1.30,2026-02-25T18:58:14Z
TX0005068,M000160,TERM-26625,WEB,AUTH-637224,3.82,2026-02-25T20:31:59Z
TX0006752,M000277,TERM-68273,APP,AUTH-929860,1.37,2026-02-25T21:45:02Z
TX0003346,M000323,TERM-33145,APP,AUTH-452776,3.21,2026-02-25T23:02:15Z
TX0001782,M000366,TERM-44858,APP,AUTH-505390,1.63,2026-02-26T03:12:00Z
TX0000137,M000439,TERM-38280,WEB,AUTH-471943,4.05,2026-02-26T03:18:27Z
TX0008869,M000046,TERM-94454,WEB,AUTH-831863,3.94,2026-02-26T04:06:24Z
TX0006461,M000411,TERM-85930,WEB,AUTH-748673,3.18,2026-02-26T05:20:46Z
TX0003576,M000231,TERM-55940,WEB,AUTH-128318,3.16,2026-02-26T05:42:22Z
TX0005668,M000405,TERM-96590,WEB,AUTH-704936,3.78,2026-02-26T05:42:40Z
TX0005933,M000449,TERM-19418,POS,AUTH-773150,3.57,2026-02-26T05:47:51Z
TX0006109,M000250,TERM-39522,WEB,AUTH-743863,0.58,2026-02-26T09:13:10Z
TX0002524,M000349,TERM-45831,WEB,AUTH-136602,1.27,2026-02-26T09:20:10Z
TX0000090,M000199,TERM-24353,APP,AUTH-955486,2.89,2026-02-26T11:32:10Z
TX0003236,M000020,TERM-31320,WEB,AUTH-138097,1.53,2026-02-26T13:24:16Z
TX0003362,M000237,TERM-65447,APP,AUTH-396773,0.72,2026-02-26T13:35:31Z
TX0000883,M000338,TERM-89430,WEB,AUTH-358125,0.82,2026-02-26T16:34:11Z
TX0003977,M000083,TERM-75934,POS,AUTH-176300,1.34,2026-02-26T20:08:05Z
TX0002703,M000233,TERM-52569,WEB,AUTH-236502,2.20,2026-02-26T20:42:23Z
TX0000934,M000366,TERM-42629,APP,AUTH-557896,0.77,2026-02-27T00:48:07Z
TX0000305,M000331,TERM-44854,APP,AUTH-919045,4.19,2026-02-27T00:49:19Z
TX0006787,M000264,TERM-24003,APP,AUTH-134335,2.78,2026-02-27T01:07:18Z
TX0003096,M000372,TERM-33589,WEB,AUTH-787398,0.64,2026-02-27T02:16:54Z
TX0005171,M000247,TERM-41277,WEB,AUTH-502967,2.20,2026-02-27T02:58:58Z
TX0001775,M000261,TERM-70569,WEB,AUTH-582677,0.75,2026-02-27T04:11:01Z
TX0001357,M000176,TERM-77317,APP,AUTH-460924,1.68,2026-02-27T04:19:56Z
TX0003327,M000373,TERM-50840,APP,AUTH-155000,3.52,2026-02-27T08:21:46Z
TX0004546,M000241,TERM-77022,WEB,AUTH-378179,3.85,2026-02-27T09:26:05Z
TX0000900,M000377,TERM-16529,POS,AUTH-681940,0.88,2026-02-27T12:00:43Z
TX0008019,M000192,TERM-79310,WEB,AUTH-385653,3.09,2026-02-27T12:16:47Z
TX0008981,M000162,TERM-27786,APP,AUTH-825701,2.80,2026-02-27T13:05:06Z
TX0008264,M000255,TERM-32924,APP,AUTH-182931,2.78,2026-02-27T14:35:01Z
TX0007403,M000264,TERM-80190,APP,AUTH-951160,1.69,2026-02-27T14:40:53Z
TX0002559,M000051,TERM-42997,WEB,AUTH-195288,1.46,2026-02-27T14:41:44Z
TX0001932,M000326,TERM-83230,WEB,AUTH-559300,1.34,2026-02-27T15:08:56Z
TX0003741,M000301,TERM-17755,POS,AUTH-762577,1.83,2026-02-27T15:08:56Z
TX0004947,M000217,TERM-95644,WEB,AUTH-433576,2.44,2026-02-27T15:45:13Z
TX0002124,M000313,TERM-89281,APP,AUTH-341954,0.58,2026-02-27T19:05:09Z
TX0000053,M000391,TERM-45046,APP,AUTH-227521,3.79,2026-02-27T22:48:53Z
TX0004484,M000015,TERM-60806,APP,AUTH-909777,2.68,2026-02-27T23:31:08Z
TX0004734,M000155,TERM-17795,WEB,AUTH-566660,1.26,2026-02-27T23:38:38Z
TX0004747,M000423,TERM-75019,WEB,AUTH-367726,0.88,2026-02-28T00:29:33Z
TX0004015,M000030,TERM-65744,APP,AUTH-879058,1.22,2026-02-28T02:19:44Z
TX0007461,M000057,TERM-10836,WEB,AUTH-227434,2.30,2026-02-28T02:37:24Z
TX0006823,M000267,TERM-10260,WEB,AUTH-332249,3.22,2026-02-28T02:56:58Z
