cliente_id,tx_id,rol,factor_autenticacion,autenticacion_ok,ip_origen,confianza_sesion
C001136,TX0005271,ORDENANTE,PASSWORD,true,165.154.184.188,0.41
C000936,TX0007047,ORDENANTE,BIOMETRIA,true,45.249.153.38,0.06
C000024,TX0002724,ORDENANTE,TOKEN_APP,true,31.230.28.205,0.21
C000847,TX0002615,ORDENANTE,SMS_OTP,true,105.27.148.28,0.48
C000409,TX0007116,ORDENANTE,BIOMETRIA,true,155.160.88.185,0.56
C000257,TX0000372,ORDENANTE,BIOMETRIA,true,99.193.183.86,0.25
C000246,TX0002696,ORDENANTE,PASSWORD,true,145.83.89.109,0.40
C000723,TX0002151,ORDENANTE,PASSWORD,true,101.91.99.162,0.51
C000008,TX0003773,ORDENANTE,SIN_FACTOR,true,149.184.162.20,0.58
C000730,TX0001656,ORDENANTE,PASSWORD,true,151.246.229.81,0.42
C000454,TX0002720,ORDENANTE,SIN_FACTOR,true,163.197.202.36,0.50
C000133,TX0005957,ORDENANTE,BIOMETRIA,true,128.249.74.44,0.55
C000498,TX0008584,ORDENANTE,TOKEN_APP,true,150.106.78.186,0.60
C000498,TX0003199,ORDENANTE,PASSWORD,true,105.29.197.236,0.61
C001013,TX0000056,ORDENANTE,BIOMETRIA,true,37.74.109.233,0.57
C001048,TX0006065,ORDENANTE,PASSWORD,true,118.182.68.125,0.31
C000663,TX0000961,ORDENANTE,PASSWORD,true,26.238.149.197,0.26
C000019,TX0006262,ORDENANTE,BIOMETRIA,true,147.185.61.99,0.68
C000307,TX0008280,ORDENANTE,BIOMETRIA,true,146.101.159.202,0.35
C000911,TX0001220,ORDENANTE,BIOMETRIA,true,122.109.242.159,0.44
C000364,TX0004579,ORDENANTE,PASSWORD,true,77.5.83.27,0.17
C000418,TX0004280,ORDENANTE,TOKEN_APP,true,86.148.146.202,0.68
C001081,TX0007505,ORDENANTE,SMS_OTP,true,106.27.181.105,0.60
C000574,TX0008791,ORDENANTE,BIOMETRIA,true,95.88.80.175,0.68
C000446,TX0005168,ORDENANTE,TOKEN_APP,true,97.56.118.161,0.50
C000184,TX0004210,ORDENANTE,SMS_OTP,true,46.106.196.167,0.78
C000666,TX0008845,ORDENANTE,SIN_FACTOR,true,58.179.36.19,0.62
C000854,TX0007555,ORDENANTE,PASSWORD,true,62.172.126.45,0.63
C001049,TX0004530,ORDENANTE,TOKEN_APP,true,169.144.187.35,0.74
C000300,TX0007016,ORDENANTE,PASSWORD,true,139.71.123.62,0.61
C001168,TX0006587,ORDENANTE,PASSWORD,true,196.229.10.67,0.75
C000107,TX0005494,ORDENANTE,TOKEN_APP,true,115.230.220.159,0.45
C000140,TX0002756,ORDENANTE,SIN_FACTOR,true,110.210.11.143,0.48
C000828,TX0000995,ORDENANTE,SMS_OTP,true,151.150.120.104,0.40
C000625,TX0005131,ORDENANTE,TOKEN_APP,true,81.223.239.50,0.48
C001192,TX0009000,ORDENANTE,PASSWORD,true,27.140.149.171,0.23
C000463,TX0006554,ORDENANTE,SMS_OTP,true,127.161.199.213,0.56
C001006,TX0000174,ORDENANTE,BIOMETRIA,true,106.226.202.53,0.46
C001011,TX0000342,ORDENANTE,TOKEN_APP,true,86.148.146.202,0.27
C000926,TX0007173,ORDENANTE,TOKEN_APP,true,60.201.39.204,0.39
C000595,TX0003654,ORDENANTE,TOKEN_APP,true,37.237.156.13,0.52
C000867,TX0004236,ORDENANTE,SMS_OTP,true,155.15.246.190,0.49
C001154,TX0002419,ORDENANTE,SMS_OTP,true,128.78.227.175,0.47
C001046,TX0004924,ORDENANTE,SMS_OTP,true,64.5.67.143,0.59
C000315,TX0007051,ORDENANTE,BIOMETRIA,true,98.167.191.77,0.60
C000410,TX0007264,ORDENANTE,PASSWORD,true,146.113.121.153,0.49
C001117,TX0000474,ORDENANTE,SMS_OTP,true,149.175.233.192,0.34
C001198,TX0008365,ORDENANTE,BIOMETRIA,true,167.166.213.216,0.30
C000021,TX0008087,ORDENANTE,PASSWORD,true,126.240.74.174,0.36
C000034,TX0008469,ORDENANTE,SMS_OTP,true,138.76.146.252,0.52
C000893,TX0008900,ORDENANTE,TOKEN_APP,true,54.131.128.200,0.21
C000717,TX0001894,ORDENANTE,PASSWORD,true,53.101.149.53,0.74
C000178,TX0002406,ORDENANTE,PASSWORD,true,55.210.59.207,0.57
C000021,TX0001475,ORDENANTE,PASSWORD,true,126.240.74.174,0.61
C000074,TX0005716,ORDENANTE,SIN_FACTOR,true,62.122.137.207,0.54
C000782,TX0004472,ORDENANTE,BIOMETRIA,true,33.228.141.137,0.64
C000929,TX0000830,ORDENANTE,BIOMETRIA,true,113.80.200.117,0.75
C000646,TX0000607,ORDENANTE,PASSWORD,true,142.246.165.135,0.30
C000446,TX0007672,ORDENANTE,SMS_OTP,true,97.56.118.161,0.58
C000165,TX0004282,ORDENANTE,PASSWORD,true,114.82.78.73,0.67
C000300,TX0001991,ORDENANTE,TOKEN_APP,true,139.71.123.62,0.68
C001140,TX0006271,ORDENANTE,BIOMETRIA,true,30.11.196.69,0.75
C000842,TX0002596,ORDENANTE,TOKEN_APP,true,127.199.49.250,0.76
C001045,TX0004499,ORDENANTE,SMS_OTP,true,110.199.114.223,0.44
C000130,TX0000840,ORDENANTE,SMS_OTP,true,193.186.91.63,0.46
C000862,TX0006133,ORDENANTE,TOKEN_APP,true,62.51.47.132,0.50
C000511,TX0003089,ORDENANTE,PASSWORD,true,108.150.250.234,0.64
C000778,TX0006277,ORDENANTE,PASSWORD,true,118.31.79.93,0.47
C000509,TX0002149,ORDENANTE,TOKEN_APP,true,169.205.152.70,0.63
C000958,TX0005183,ORDENANTE,TOKEN_APP,true,113.233.6.205,0.53
C000117,TX0004724,ORDENANTE,PASSWORD,true,171.132.152.37,0.39
C000306,TX0008989,ORDENANTE,BIOMETRIA,true,111.101.193.26,0.62
C000849,TX0005349,ORDENANTE,SMS_OTP,true,100.221.207.183,0.57
C000354,TX0001414,ORDENANTE,BIOMETRIA,true,79.135.98.162,0.88
C000060,TX0001506,ORDENANTE,TOKEN_APP,true,164.29.109.56,0.55
C000111,TX0001675,ORDENANTE,SMS_OTP,true,119.225.89.176,0.70
C000598,TX0004657,ORDENANTE,SMS_OTP,true,118.78.199.19,0.62
C000620,TX0002457,ORDENANTE,BIOMETRIA,true,143.196.45.147,0.47
C000539,TX0004166,ORDENANTE,SIN_FACTOR,true,184.158.202.100,0.44
C000707,TX0008852,ORDENANTE,BIOMETRIA,true,118.182.68.125,0.68
C000166,TX0005397,ORDENANTE,SMS_OTP,true,59.132.52.85,0.52
C000574,TX0004517,ORDENANTE,TOKEN_APP,true,95.88.80.175,0.71
C000595,TX0005387,ORDENANTE,PASSWORD,true,37.237.156.13,0.24
C001190,TX0000705,ORDENANTE,SMS_OTP,true,184.158.202.100,0.74
C001123,TX0003009,ORDENANTE,PASSWORD,true,90.16.93.58,0.36
C000835,TX0000753,ORDENANTE,PASSWORD,true,78.2.105.107,0.46
C000148,TX0002480,ORDENANTE,TOKEN_APP,true,56.86.101.217,0.51
C000189,TX0002364,ORDENANTE,PASSWORD,true,184.59.42.86,0.68
C001117,TX0002951,ORDENANTE,BIOMETRIA,true,149.175.233.192,0.38
C000593,TX0005569,ORDENANTE,BIOMETRIA,true,125.150.219.225,0.62
C000882,TX0001426,ORDENANTE,BIOMETRIA,true,56.68.191.102,0.44
C001140,TX0002967,ORDENANTE,PASSWORD,true,30.11.196.69,0.36
C000724,TX0003277,ORDENANTE,TOKEN_APP,true,106.103.233.50,0.53
C000524,TX0007626,ORDENANTE,SIN_FACTOR,true,75.236.226.170,0.57
C000053,TX0001022,ORDENANTE,PASSWORD,true,135.6.219.97,0.38
C000211,TX0003774,ORDENANTE,TOKEN_APP,true,51.94.215.162,0.50
C000301,TX0004945,ORDENANTE,PASSWORD,true,122.109.242.159,0.33
C000145,TX0006948,ORDENANTE,SMS_OTP,true,160.35.207.47,0.63
C000094,TX0004204,ORDENANTE,SIN_FACTOR,true,74.23.168.128,0.67
C001161,TX0003354,ORDENANTE,SMS_OTP,true,168.200.152.161,0.83
C000799,TX0000496,ORDENANTE,SMS_OTP,true,168.197.196.251,0.65
C001012,TX0000515,ORDENANTE,BIOMETRIA,true,114.105.188.245,0.71
C000958,TX0001075,ORDENANTE,BIOMETRIA,true,113.233.6.205,0.49
C000696,TX0008262,ORDENANTE,SMS_OTP,true,178.136.232.42,0.54
C000852,TX0001949,ORDENANTE,PASSWORD,true,189.24.78.227,0.67
C000067,TX0001936,ORDENANTE,SIN_FACTOR,true,93.68.132.13,0.43
C001191,TX0003908,ORDENANTE,PASSWORD,true,174.228.27.142,0.37
C001184,TX0006046,ORDENANTE,PASSWORD,true,43.172.3.235,0.52
C000294,TX0001884,ORDENANTE,SMS_OTP,true,49.55.29.231,0.30
C000585,TX0004433,ORDENANTE,SMS_OTP,true,174.97.7.73,0.45
C000378,TX0004743,ORDENANTE,TOKEN_APP,true,157.102.107.171,0.82
C000863,TX0003524,ORDENANTE,PASSWORD,true,117.147.246.177,0.79
C000854,TX0001846,ORDENANTE,TOKEN_APP,true,62.172.126.45,0.68
C000246,TX0007348,ORDENANTE,BIOMETRIA,true,145.83.89.109,0.63
C000734,TX0006804,ORDENANTE,SIN_FACTOR,true,25.9.90.60,0.47
C000772,TX0004992,ORDENANTE,PASSWORD,true,52.4.22.148,0.36
C001134,TX0004668,ORDENANTE,PASSWORD,true,100.224.202.133,0.42
C000963,TX0004935,ORDENANTE,BIOMETRIA,true,123.203.226.20,0.41
C000017,TX0005248,ORDENANTE,BIOMETRIA,true,54.69.9.95,0.60
C000805,TX0003953,ORDENANTE,BIOMETRIA,true,177.119.197.79,0.50
C000139,TX0007694,ORDENANTE,PASSWORD,true,38.12.239.171,0.73
C000667,TX0007517,ORDENANTE,PASSWORD,true,172.145.236.192,0.48
C000880,TX0000878,ORDENANTE,PASSWORD,true,64.66.118.114,0.58
C000068,TX0006895,ORDENANTE,TOKEN_APP,true,173.242.178.33,0.28
C000004,TX0001192,ORDENANTE,SMS_OTP,true,86.158.22.9,0.70
C001149,TX0000303,ORDENANTE,BIOMETRIA,true,64.42.102.143,0.20
C000410,TX0000211,ORDENANTE,PASSWORD,true,146.113.121.153,0.32
C000424,TX0001489,ORDENANTE,SIN_FACTOR,true,86.148.146.202,0.64
C000875,TX0003556,ORDENANTE,SMS_OTP,true,31.95.99.212,0.75
C000201,TX0005738,ORDENANTE,PASSWORD,true,29.13.187.78,0.56
C000947,TX0008223,ORDENANTE,TOKEN_APP,true,152.50.152.197,0.52
C001096,TX0007798,ORDENANTE,SMS_OTP,true,105.27.148.28,0.55
C001053,TX0001455,ORDENANTE,PASSWORD,true,56.75.73.27,0.65
C000937,TX0004726,ORDENANTE,SMS_OTP,true,168.121.119.12,0.53
C000304,TX0003033,ORDENANTE,PASSWORD,true,167.51.25.10,0.23
C000264,TX0003345,ORDENANTE,BIOMETRIA,true,195.253.129.14,0.52
C000057,TX0006161,ORDENANTE,SMS_OTP,true,104.24.182.6,0.33
C000989,TX0005659,ORDENANTE,SMS_OTP,true,197.136.189.197,0.48
C000333,TX0008074,ORDENANTE,TOKEN_APP,true,36.95.99.117,0.58
C001036,TX0000592,ORDENANTE,PASSWORD,true,138.192.152.251,0.39
C000858,TX0003272,ORDENANTE,BIOMETRIA,true,51.251.172.204,0.42
C001195,TX0005039,ORDENANTE,PASSWORD,true,97.43.227.77,0.58
C000903,TX0003468,ORDENANTE,TOKEN_APP,true,48.30.111.167,0.61
C000953,TX0008984,ORDENANTE,BIOMETRIA,true,108.149.1.37,0.73
C000593,TX0000517,ORDENANTE,TOKEN_APP,true,125.150.219.225,0.62
C000208,TX0002876,ORDENANTE,BIOMETRIA,true,55.170.42.237,0.21
C000570,TX0002548,ORDENANTE,TOKEN_APP,true,165.214.215.66,0.66
C000657,TX0002147,ORDENANTE,PASSWORD,true,23.167.243.18,0.53
C000397,TX0003929,ORDENANTE,PASSWORD,true,113.184.217.254,0.57
C000840,TX0004990,ORDENANTE,SMS_OTP,true,45.81.71.103,0.86
C000427,TX0004419,ORDENANTE,PASSWORD,true,55.89.175.63,0.51
C000421,TX0003286,ORDENANTE,PASSWORD,true,57.63.52.35,0.48
C001021,TX0006790,ORDENANTE,PASSWORD,true,80.194.146.55,0.52
C000233,TX0002622,ORDENANTE,SMS_OTP,true,117.169.54.202,0.56
C000465,TX0005757,ORDENANTE,TOKEN_APP,true,63.60.213.239,0.51
C001195,TX0000993,ORDENANTE,TOKEN_APP,true,97.43.227.77,0.70
C000077,TX0006330,ORDENANTE,TOKEN_APP,true,137.123.12.215,0.70
C000575,TX0000500,ORDENANTE,SMS_OTP,true,93.161.220.251,0.26
C000882,TX0007805,ORDENANTE,SIN_FACTOR,true,56.68.191.102,0.31
C001161,TX0003789,ORDENANTE,BIOMETRIA,true,168.200.152.161,0.66
C000103,TX0007011,ORDENANTE,BIOMETRIA,true,122.103.158.138,0.46
C001198,TX0004295,ORDENANTE,SMS_OTP,true,90.215.82.94,0.20
C000290,TX0004795,ORDENANTE,PASSWORD,true,24.170.167.41,0.54
C000105,TX0008583,ORDENANTE,BIOMETRIA,true,29.45.214.73,0.62
C000660,TX0001866,ORDENANTE,TOKEN_APP,true,157.102.107.171,0.42
C000884,TX0007600,ORDENANTE,SMS_OTP,true,39.36.94.80,0.39
C001196,TX0001621,ORDENANTE,SMS_OTP,true,53.249.94.108,0.66
C000413,TX0000949,ORDENANTE,PASSWORD,true,98.236.167.134,0.53
C000820,TX0002150,ORDENANTE,PASSWORD,true,44.144.48.213,0.60
C001177,TX0003502,ORDENANTE,BIOMETRIA,true,134.214.46.133,0.58
C000926,TX0007447,ORDENANTE,SMS_OTP,true,60.201.39.204,0.54
C000052,TX0008974,ORDENANTE,SMS_OTP,true,200.235.60.174,0.35
C000917,TX0007919,ORDENANTE,PASSWORD,true,58.24.118.93,0.55
C000736,TX0007601,ORDENANTE,SMS_OTP,true,37.117.239.141,0.44
C000933,TX0006906,ORDENANTE,SMS_OTP,true,134.246.231.248,0.23
C000266,TX0006154,ORDENANTE,SMS_OTP,true,78.244.59.40,0.57
C000786,TX0006223,ORDENANTE,PASSWORD,true,133.172.236.250,0.74
C000377,TX0000821,ORDENANTE,SMS_OTP,true,122.193.1.17,0.57
C000081,TX0003377,ORDENANTE,SMS_OTP,true,188.136.59.250,0.65
C000715,TX0007110,ORDENANTE,SIN_FACTOR,true,131.91.121.51,0.47
C000586,TX0006930,ORDENANTE,TOKEN_APP,true,86.148.159.245,0.56
C000458,TX0005195,ORDENANTE,TOKEN_APP,true,143.123.26.249,0.48
C000198,TX0003414,ORDENANTE,PASSWORD,true,96.59.219.3,0.21
C000316,TX0005497,ORDENANTE,TOKEN_APP,true,184.126.202.40,0.37
C000632,TX0002180,ORDENANTE,SMS_OTP,true,92.236.79.40,0.54
C000548,TX0003550,ORDENANTE,SMS_OTP,true,179.53.152.190,0.28
C000449,TX0008786,ORDENANTE,BIOMETRIA,true,77.109.21.188,0.66
C000810,TX0004291,ORDENANTE,TOKEN_APP,true,129.188.145.251,0.54
C000847,TX0006214,ORDENANTE,SMS_OTP,true,105.27.148.28,0.37
C000675,TX0004862,ORDENANTE,SMS_OTP,true,187.133.178.126,0.28
C000927,TX0000822,ORDENANTE,PASSWORD,true,129.145.168.98,0.59
C001157,TX0003210,ORDENANTE,PASSWORD,true,66.199.103.248,0.31
C000011,TX0007304,ORDENANTE,SIN_FACTOR,true,55.153.4.118,0.38
C000596,TX0003596,ORDENANTE,TOKEN_APP,true,188.15.220.115,0.59
C000187,TX0002811,ORDENANTE,BIOMETRIA,true,103.143.90.137,0.27
C000599,TX0000331,ORDENANTE,BIOMETRIA,true,48.30.111.167,0.37
C001096,TX0005750,ORDENANTE,SMS_OTP,true,105.27.148.28,0.56
C000589,TX0003539,ORDENANTE,PASSWORD,true,106.226.202.53,0.36
C000221,TX0007903,ORDENANTE,SMS_OTP,true,153.123.166.38,0.63
C001087,TX0003537,ORDENANTE,BIOMETRIA,true,149.214.133.207,0.35
C000611,TX0004135,ORDENANTE,PASSWORD,true,90.201.33.113,0.67
C000380,TX0006950,ORDENANTE,TOKEN_APP,true,186.50.242.131,0.80
C001006,TX0004765,ORDENANTE,PASSWORD,true,106.226.202.53,0.66
C000250,TX0008132,ORDENANTE,TOKEN_APP,true,90.87.192.166,0.43
C000510,TX0004397,ORDENANTE,SMS_OTP,true,26.238.125.106,0.33
C000018,TX0002450,ORDENANTE,SMS_OTP,true,131.174.19.170,0.60
C001146,TX0007581,ORDENANTE,BIOMETRIA,true,200.235.60.174,0.57
C000831,TX0000106,ORDENANTE,TOKEN_APP,true,23.210.198.65,0.56
C000455,TX0002580,ORDENANTE,TOKEN_APP,true,152.71.195.24,0.34
C000011,TX0005231,ORDENANTE,BIOMETRIA,true,55.153.4.118,0.40
C000680,TX0007959,ORDENANTE,SIN_FACTOR,true,195.224.194.104,0.33
C001158,TX0000176,ORDENANTE,BIOMETRIA,true,123.185.128.158,0.65
C000574,TX0001663,ORDENANTE,SMS_OTP,true,95.88.80.175,0.78
C000559,TX0004031,ORDENANTE,SMS_OTP,true,147.221.252.2,0.57
C000260,TX0005724,ORDENANTE,TOKEN_APP,true,83.147.142.80,0.66
C001163,TX0000996,ORDENANTE,PASSWORD,true,168.197.196.251,0.53
C000794,TX0003859,ORDENANTE,SMS_OTP,true,156.26.28.29,0.43
C000485,TX0008872,ORDENANTE,TOKEN_APP,true,72.179.11.123,0.79
C000819,TX0008125,ORDENANTE,BIOMETRIA,true,100.14.238.17,0.76
C000374,TX0002785,ORDENANTE,TOKEN_APP,true,97.224.108.114,0.56
C000081,TX0003452,ORDENANTE,TOKEN_APP,true,188.136.59.250,0.59
C000108,TX0006294,ORDENANTE,SMS_OTP,true,188.100.7.208,0.36
C001119,TX0004017,ORDENANTE,TOKEN_APP,true,61.32.124.160,0.33
C000746,TX0000275,ORDENANTE,SIN_FACTOR,true,86.208.224.243,0.69
C000869,TX0005451,ORDENANTE,PASSWORD,true,61.61.60.61,0.59
C000599,TX0000867,ORDENANTE,SMS_OTP,true,48.30.111.167,0.37
C000974,TX0005419,ORDENANTE,TOKEN_APP,true,127.161.199.213,0.44
C000026,TX0005638,ORDENANTE,SMS_OTP,true,143.47.179.35,0.51
C000625,TX0005317,ORDENANTE,PASSWORD,true,81.223.239.50,0.80
C000335,TX0005469,ORDENANTE,TOKEN_APP,true,60.195.188.241,0.43
C000126,TX0007866,ORDENANTE,SMS_OTP,true,46.216.219.184,0.41
C000865,TX0000397,ORDENANTE,TOKEN_APP,true,124.189.155.11,0.65
C000416,TX0008313,ORDENANTE,PASSWORD,true,118.200.190.219,0.45
C000712,TX0005903,ORDENANTE,SMS_OTP,true,31.185.20.250,0.38
C000875,TX0006885,ORDENANTE,SMS_OTP,true,31.95.99.212,0.47
C000602,TX0008867,ORDENANTE,PASSWORD,true,152.78.118.78,0.25
C000437,TX0001910,ORDENANTE,SMS_OTP,true,181.242.53.125,0.62
C000889,TX0008134,ORDENANTE,BIOMETRIA,true,45.35.23.90,0.43
C000981,TX0001651,ORDENANTE,PASSWORD,true,161.167.175.8,0.62
C000785,TX0001087,ORDENANTE,TOKEN_APP,true,167.123.154.175,0.38
C000493,TX0007794,ORDENANTE,SMS_OTP,true,148.15.39.193,0.52
C000721,TX0003085,ORDENANTE,TOKEN_APP,true,75.236.226.170,0.44
C001097,TX0004132,ORDENANTE,SIN_FACTOR,true,152.140.171.198,0.59
C000884,TX0007154,ORDENANTE,BIOMETRIA,true,39.36.94.80,0.66
C000478,TX0006505,ORDENANTE,PASSWORD,true,31.193.137.23,0.59
C000478,TX0002695,ORDENANTE,TOKEN_APP,true,31.193.137.23,0.48
C000871,TX0002858,ORDENANTE,BIOMETRIA,true,143.88.203.140,0.62
C001121,TX0008275,ORDENANTE,SMS_OTP,true,137.112.74.175,0.28
C001137,TX0002687,ORDENANTE,BIOMETRIA,true,62.205.244.185,0.48
C001019,TX0003488,ORDENANTE,PASSWORD,true,58.24.118.93,0.44
C000462,TX0002441,ORDENANTE,BIOMETRIA,true,142.14.246.14,0.34
C001168,TX0006206,ORDENANTE,SMS_OTP,true,196.229.10.67,0.47
C000044,TX0000274,ORDENANTE,PASSWORD,true,142.14.246.14,0.84
C000675,TX0001074,ORDENANTE,BIOMETRIA,true,187.133.178.126,0.28
C000228,TX0004670,ORDENANTE,SMS_OTP,true,140.90.150.161,0.51
C000445,TX0000739,ORDENANTE,BIOMETRIA,true,52.102.76.159,0.79
C000084,TX0005365,ORDENANTE,BIOMETRIA,true,126.111.175.254,0.57
C001187,TX0005244,ORDENANTE,TOKEN_APP,true,65.42.94.64,0.77
C000002,TX0000281,ORDENANTE,BIOMETRIA,true,110.203.134.105,0.71
C000958,TX0002069,ORDENANTE,BIOMETRIA,true,113.233.6.205,0.58
C000701,TX0001787,ORDENANTE,TOKEN_APP,true,125.56.100.218,0.43
C000812,TX0002940,ORDENANTE,TOKEN_APP,true,182.218.113.153,0.64
C000427,TX0004506,ORDENANTE,SMS_OTP,true,162.140.124.14,0.71
C000400,TX0001363,ORDENANTE,TOKEN_APP,true,63.68.162.159,0.57
C000906,TX0000255,ORDENANTE,TOKEN_APP,true,195.224.194.104,0.59
C001199,TX0008212,ORDENANTE,TOKEN_APP,true,48.39.31.38,0.58
C000279,TX0003297,ORDENANTE,PASSWORD,true,118.195.38.17,0.58
C000240,TX0005144,ORDENANTE,BIOMETRIA,true,176.16.95.191,0.47
C000591,TX0006795,ORDENANTE,TOKEN_APP,true,98.29.71.203,0.53
C000434,TX0000205,ORDENANTE,SMS_OTP,true,160.59.12.95,0.68
C001069,TX0006254,ORDENANTE,SMS_OTP,true,100.221.207.183,0.59
C001081,TX0004630,ORDENANTE,TOKEN_APP,true,106.27.181.105,0.66
C000780,TX0008616,ORDENANTE,PASSWORD,true,40.218.74.65,0.58
C000117,TX0001629,ORDENANTE,TOKEN_APP,true,171.132.152.37,0.61
C001082,TX0005797,ORDENANTE,SMS_OTP,true,186.197.222.59,0.81
C000556,TX0006680,ORDENANTE,PASSWORD,true,49.62.157.195,0.60
C000699,TX0008200,ORDENANTE,SMS_OTP,true,28.1.115.132,0.65
C000759,TX0007574,ORDENANTE,SIN_FACTOR,true,187.44.136.10,0.20
C000194,TX0006339,ORDENANTE,PASSWORD,true,161.31.162.26,0.33
C000654,TX0008775,ORDENANTE,PASSWORD,true,94.136.71.51,0.52
C000453,TX0007223,ORDENANTE,BIOMETRIA,true,181.242.53.125,0.31
C000359,TX0001013,ORDENANTE,PASSWORD,true,187.179.39.196,0.54
C000596,TX0001922,ORDENANTE,SMS_OTP,true,153.201.33.226,0.39
C001119,TX0001120,ORDENANTE,BIOMETRIA,true,61.32.124.160,0.47
C000533,TX0002824,ORDENANTE,TOKEN_APP,true,198.92.142.77,0.53
C000046,TX0007937,ORDENANTE,SMS_OTP,true,125.213.92.223,0.22
C000766,TX0003187,ORDENANTE,BIOMETRIA,true,155.15.246.190,0.34
C001132,TX0006656,ORDENANTE,SMS_OTP,true,62.172.126.45,0.72
C000126,TX0003738,ORDENANTE,SMS_OTP,true,46.216.219.184,0.60
C000293,TX0008817,ORDENANTE,BIOMETRIA,true,115.134.198.43,0.67
C000759,TX0004941,ORDENANTE,TOKEN_APP,true,187.44.136.10,0.54
C000182,TX0001153,ORDENANTE,SMS_OTP,true,107.103.167.14,0.48
C001140,TX0002963,ORDENANTE,BIOMETRIA,true,30.11.196.69,0.37
C000888,TX0004479,ORDENANTE,TOKEN_APP,true,64.27.199.5,0.66
C000335,TX0006219,ORDENANTE,SMS_OTP,true,60.195.188.241,0.65
C000465,TX0001399,ORDENANTE,PASSWORD,true,63.60.213.239,0.30
C001099,TX0001265,ORDENANTE,BIOMETRIA,true,123.214.241.149,0.70
C000432,TX0007962,ORDENANTE,PASSWORD,true,96.216.192.140,0.54
C000875,TX0002748,ORDENANTE,PASSWORD,true,31.95.99.212,0.60
C000242,TX0003894,ORDENANTE,BIOMETRIA,true,104.121.16.235,0.52
C000676,TX0005416,ORDENANTE,SMS_OTP,true,28.234.167.182,0.26
C000845,TX0003946,ORDENANTE,BIOMETRIA,true,50.84.202.30,0.66
C000138,TX0000160,ORDENANTE,PASSWORD,true,109.215.46.83,0.69
C000809,TX0004077,ORDENANTE,TOKEN_APP,true,149.214.133.207,0.85
C000612,TX0008394,ORDENANTE,TOKEN_APP,true,174.215.196.233,0.64
C001154,TX0000793,ORDENANTE,TOKEN_APP,true,128.78.227.175,0.59
C000483,TX0002210,ORDENANTE,SMS_OTP,true,92.219.157.188,0.29
C000712,TX0007524,ORDENANTE,PASSWORD,true,31.185.20.250,0.42
C001029,TX0007267,ORDENANTE,SMS_OTP,true,48.243.127.56,0.35
C000963,TX0005215,ORDENANTE,TOKEN_APP,true,123.203.226.20,0.66
C000487,TX0004603,ORDENANTE,BIOMETRIA,true,198.184.250.137,0.56
C000414,TX0003834,ORDENANTE,BIOMETRIA,true,168.64.204.112,0.70
C000701,TX0001119,ORDENANTE,PASSWORD,true,125.56.100.218,0.50
C000821,TX0005617,ORDENANTE,PASSWORD,true,72.179.11.123,0.71
C000620,TX0006517,ORDENANTE,SMS_OTP,true,143.196.45.147,0.44
C000885,TX0001550,ORDENANTE,SMS_OTP,true,183.187.149.212,0.57
C000013,TX0006071,ORDENANTE,PASSWORD,true,119.192.80.115,0.76
C000018,TX0002231,ORDENANTE,SMS_OTP,true,131.174.19.170,0.62
C000224,TX0000148,ORDENANTE,TOKEN_APP,true,108.88.25.223,0.62
C000246,TX0003849,ORDENANTE,SMS_OTP,true,145.83.89.109,0.47
C001149,TX0005646,ORDENANTE,SMS_OTP,true,64.42.102.143,0.52
C000606,TX0001062,ORDENANTE,PASSWORD,true,160.94.211.45,0.22
C001049,TX0005410,ORDENANTE,SMS_OTP,true,169.144.187.35,0.52
C000287,TX0000402,ORDENANTE,BIOMETRIA,true,138.192.152.251,0.66
C001081,TX0001065,ORDENANTE,BIOMETRIA,true,106.27.181.105,0.51
C000752,TX0004222,ORDENANTE,PASSWORD,true,79.146.84.84,0.62
C000587,TX0004702,ORDENANTE,PASSWORD,true,198.184.245.18,0.05
C000436,TX0000355,ORDENANTE,TOKEN_APP,true,48.243.127.56,0.44
C000056,TX0007793,ORDENANTE,BIOMETRIA,true,162.216.157.228,0.32
C001194,TX0005916,ORDENANTE,PASSWORD,true,23.83.140.54,0.59
C000133,TX0000206,ORDENANTE,SMS_OTP,true,128.249.74.44,0.56
C000309,TX0008921,ORDENANTE,PASSWORD,true,102.182.162.8,0.55
C000838,TX0005371,ORDENANTE,SIN_FACTOR,true,189.8.19.107,0.15
C000337,TX0007065,ORDENANTE,TOKEN_APP,true,28.197.24.37,0.30
C000443,TX0005808,ORDENANTE,PASSWORD,true,68.137.119.140,0.39
C000876,TX0000464,ORDENANTE,SMS_OTP,true,119.206.55.15,0.65
C000309,TX0005221,ORDENANTE,TOKEN_APP,true,102.182.162.8,0.39
C000166,TX0004958,ORDENANTE,SMS_OTP,true,59.132.52.85,0.49
C000476,TX0000273,ORDENANTE,TOKEN_APP,true,31.193.86.11,0.65
C001164,TX0000232,ORDENANTE,BIOMETRIA,true,160.34.253.167,0.58
C000708,TX0000882,ORDENANTE,TOKEN_APP,true,191.84.179.104,0.47
C000928,TX0004671,ORDENANTE,TOKEN_APP,true,112.124.74.238,0.43
C000745,TX0008290,ORDENANTE,PASSWORD,true,29.13.187.78,0.68
C000283,TX0004401,ORDENANTE,TOKEN_APP,true,90.16.93.58,0.77
C000558,TX0000292,ORDENANTE,TOKEN_APP,true,195.216.190.136,0.65
C000208,TX0000349,ORDENANTE,BIOMETRIA,true,55.170.42.237,0.17
